time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,2,4,0,0,0,0,54,57,10,0,69,25.2,0,36.0,-92.0,-995.0
0.063,2,4,0,0,0,0,54,57,10,0,69,25.2,0,36.0,-92.0,-995.0
0.126,2,4,0,0,0,0,54,57,10,0,69,25.22,0,34.0,-91.0,-994.0
0.188,2,4,0,0,0,0,54,57,10,0,69,25.19,0,34.0,-92.0,-993.0
0.251,2,4,0,0,0,0,54,57,10,0,69,25.19,0,34.0,-92.0,-993.0
0.314,2,4,0,0,0,0,54,57,10,0,69,25.19,0,34.0,-92.0,-993.0
0.365,2,4,0,0,0,0,54,57,10,0,69,25.19,0,34.0,-92.0,-993.0
0.429,2,4,0,0,0,0,54,57,10,0,69,25.19,0,34.0,-92.0,-998.0
0.492,2,4,0,0,0,0,54,57,10,0,69,25.19,0,34.0,-92.0,-998.0
0.555,2,4,0,0,0,0,54,57,10,0,69,25.19,0,34.0,-92.0,-998.0
0.617,2,4,0,0,0,0,55,57,10,0,69,25.19,0,36.0,-93.0,-1003.0
0.680,2,4,0,0,0,0,55,57,10,0,69,25.19,0,36.0,-93.0,-1003.0
0.743,2,4,0,0,0,0,55,57,10,0,69,25.19,0,36.0,-93.0,-1003.0
0.805,1,3,0,0,0,0,55,57,10,0,69,25.19,0,17.0,-9.0,-1096.0
0.856,-2,0,0,0,0,-1,55,57,16,0,69,25.19,0,39.0,-18.0,-1184.0
0.921,-2,0,0,0,0,-1,55,57,16,0,69,25.19,0,39.0,-18.0,-1184.0
0.983,0,0,0,1,0,-3,55,57,15,0,69,25.19,0,62.0,5.0,-1297.0
1.046,2,0,0,1,0,-6,55,57,15,0,69,25.41,0,81.0,35.0,-1138.0
1.109,2,0,0,1,0,-6,55,57,15,0,69,25.41,0,81.0,35.0,-1138.0
1.172,2,0,0,1,0,-6,55,57,15,0,69,25.41,0,81.0,35.0,-1138.0
1.235,4,0,0,1,0,-7,55,57,20,10,69,25.65,0,45.0,28.0,-1030.0
1.297,5,-2,0,1,0,-7,55,57,29,20,69,25.8,1,94.0,13.0,-980.0
1.360,5,-2,0,1,0,-7,55,57,29,20,69,25.8,1,94.0,13.0,-980.0
1.411,5,-1,0,1,0,-7,55,57,35,20,69,25.95,1,88.0,12.0,-936.0
1.474,6,-1,0,1,0,-7,55,57,43,30,69,25.91,1,101.0,-29.0,-931.0
1.537,6,-1,0,1,0,-7,55,57,43,30,69,25.91,1,101.0,-29.0,-931.0
1.600,6,-1,0,1,0,-7,55,57,43,30,69,25.91,1,101.0,-29.0,-931.0
1.663,6,-1,0,1,0,-7,55,57,43,30,69,25.91,1,101.0,-29.0,-931.0
1.726,7,0,0,1,0,-5,55,57,57,40,69,26.02,1,96.0,-5.0,-881.0
1.788,6,0,0,1,0,-4,55,57,63,40,69,26.08,1,92.0,-6.0,-900.0
1.851,6,0,0,1,0,-4,55,57,63,40,69,26.08,1,92.0,-6.0,-900.0
1.903,6,0,0,1,0,-3,55,57,66,50,69,26.15,1,103.0,13.0,-924.0
