time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,1,4,-13,0,0,0,68,71,10,0,58,25.27,39,37.0,-75.0,-994.0
0.062,1,4,-13,0,0,0,68,71,10,0,58,25.27,39,35.0,-72.0,-994.0
0.125,1,4,-13,0,0,0,68,71,10,0,58,25.27,39,35.0,-72.0,-994.0
0.188,1,4,-13,0,0,0,68,71,10,0,58,25.27,39,35.0,-72.0,-994.0
0.251,1,4,-13,0,0,0,68,71,10,0,58,25.27,39,35.0,-72.0,-994.0
0.302,0,3,-13,0,0,0,68,71,10,0,58,25.27,40,29.0,-68.0,-996.0
0.364,0,3,-13,0,0,0,68,71,10,0,58,25.27,40,-8.0,-35.0,-1017.0
0.427,0,3,-13,0,0,0,68,71,10,0,58,25.27,40,-8.0,-35.0,-1017.0
0.490,0,3,-13,0,0,0,68,71,10,0,58,25.27,40,-8.0,-35.0,-1017.0
0.552,0,3,-13,0,0,0,68,71,10,0,58,25.27,40,-8.0,-35.0,-1017.0
0.603,0,2,-14,0,0,0,68,71,10,0,58,25.27,40,27.0,-33.0,-1001.0
0.666,0,0,-14,0,0,0,69,71,10,0,58,25.27,40,30.0,16.0,-1115.0
0.728,0,0,-14,0,0,0,69,71,10,0,58,25.27,40,30.0,16.0,-1115.0
0.780,-1,0,-14,0,0,-1,69,71,10,0,58,25.27,40,34.0,3.0,-1181.0
0.843,-1,0,-14,0,0,-1,69,71,10,0,58,25.27,40,34.0,3.0,-1181.0
0.906,0,-1,-14,1,0,-4,69,71,10,0,58,25.27,40,14.0,9.0,-1271.0
0.968,0,-1,-14,1,0,-4,69,71,10,0,58,25.27,40,14.0,9.0,-1271.0
1.031,1,-1,-14,1,0,-6,69,71,11,0,58,25.27,40,45.0,42.0,-1169.0
1.094,2,-2,-14,1,0,-7,69,71,18,10,58,25.65,40,38.0,49.0,-1019.0
1.157,2,-2,-14,1,0,-7,69,71,18,10,58,25.65,40,38.0,49.0,-1019.0
1.219,2,-2,-14,1,0,-7,69,71,27,10,58,25.81,41,73.0,47.0,-1036.0
