time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.001,0,4,8,0,0,0,75,77,10,0,54,25.04,80,13.0,-94.0,-998.0
0.061,0,4,8,0,0,0,76,78,10,0,54,25.01,80,15.0,-93.0,-995.0
0.125,0,4,8,0,0,0,76,78,10,0,54,25.04,80,12.0,-94.0,-997.0
0.187,0,4,8,0,0,0,76,78,10,0,54,25.04,80,12.0,-94.0,-997.0
0.249,0,4,8,0,0,0,76,78,10,0,54,25.04,80,12.0,-94.0,-997.0
0.312,0,4,8,0,0,0,76,78,10,0,54,25.04,80,12.0,-94.0,-997.0
0.374,1,4,8,0,0,0,76,78,10,0,54,25.03,80,16.0,-83.0,-1002.0
0.436,1,3,8,0,0,0,76,78,10,0,54,25.03,80,27.0,-89.0,-996.0
0.498,1,3,8,0,0,0,76,78,10,0,54,25.03,80,27.0,-89.0,-996.0
0.561,1,3,8,0,0,0,76,78,10,0,54,25.03,80,27.0,-89.0,-996.0
0.623,1,3,8,0,0,0,76,78,10,0,54,25.03,80,27.0,-89.0,-996.0
0.685,1,3,8,0,0,0,76,78,10,0,54,25.03,80,28.0,-24.0,-1012.0
0.748,0,1,8,0,0,0,76,78,10,0,54,25.03,80,21.0,-5.0,-1102.0
0.812,0,1,8,0,0,0,76,78,10,0,54,25.03,80,21.0,-5.0,-1102.0
0.876,-1,0,8,0,0,-1,76,78,10,0,54,25.03,80,23.0,2.0,-1145.0
0.939,0,0,8,0,0,-4,76,78,10,0,54,25.03,80,46.0,-29.0,-1302.0
1.001,0,0,8,0,0,-4,76,78,10,0,54,25.03,80,46.0,-29.0,-1302.0
1.063,0,0,8,0,0,-4,76,78,10,0,54,25.03,80,46.0,-29.0,-1302.0
1.125,0,0,8,0,0,-4,76,78,10,0,54,25.03,80,46.0,-29.0,-1302.0
1.187,1,0,8,0,0,-7,75,78,21,10,54,25.39,80,30.0,16.0,-1212.0
1.248,1,0,8,0,0,-7,75,78,21,10,54,25.39,80,30.0,16.0,-1212.0
1.311,1,0,8,0,0,-7,75,78,21,10,54,25.39,80,30.0,16.0,-1212.0
1.373,2,0,8,0,0,-8,75,78,35,30,54,25.51,81,35.0,-14.0,-1023.0
1.435,2,0,8,0,0,-8,75,78,35,30,54,25.51,81,35.0,-14.0,-1023.0
1.496,2,0,8,0,0,-7,75,78,44,30,54,25.63,81,32.0,-7.0,-1004.0
1.558,2,0,8,0,0,-6,75,78,52,40,54,25.71,81,54.0,-1.0,-960.0
1.620,2,0,8,0,0,-6,75,78,52,40,54,25.71,81,54.0,-1.0,-960.0
1.682,2,0,8,0,1,-5,75,78,57,50,54,25.87,81,32.0,-18.0,-928.0
1.744,2,0,8,0,1,-5,75,78,57,50,54,25.87,81,32.0,-18.0,-928.0
1.806,2,-3,8,0,0,-4,75,78,64,50,54,25.79,81,22.0,-13.0,-869.0
1.869,1,-1,8,0,0,-3,75,78,67,60,54,25.84,81,6.0,-8.0,-891.0
1.931,2,0,8,0,0,-2,75,78,71,60,54,25.9,81,60.0,-20.0,-922.0
1.994,2,0,8,0,0,-2,75,78,71,60,54,25.9,81,60.0,-20.0,-922.0
2.057,2,0,8,0,0,-2,75,78,71,60,54,25.9,81,60.0,-20.0,-922.0
2.119,3,0,8,0,0,-1,75,78,74,60,54,25.83,81,81.0,-21.0,-979.0
2.182,3,0,8,0,0,-1,75,78,76,60,54,25.86,81,57.0,-20.0,-965.0
2.244,3,0,8,0,0,-1,75,78,77,60,54,25.84,82,87.0,-26.0,-972.0
2.306,3,0,8,0,0,-1,75,78,77,60,54,25.84,82,87.0,-26.0,-972.0
2.368,3,0,8,0,0,-1,75,78,77,60,54,25.84,82,87.0,-26.0,-972.0
2.431,4,0,8,0,0,0,75,78,79,70,54,25.93,82,103.0,-26.0,-986.0
2.493,4,0,8,0,0,0,75,78,79,70,54,25.93,82,103.0,-26.0,-986.0
2.556,4,0,8,0,0,0,75,78,79,70,54,25.93,82,103.0,-26.0,-986.0
2.619,5,0,8,1,0,0,75,78,80,70,54,26.0,82,113.0,-37.0,-997.0
2.681,5,0,8,1,0,0,75,78,81,70,54,25.98,82,86.0,-41.0,-941.0
2.743,5,0,8,1,0,0,75,78,81,70,54,25.98,82,86.0,-41.0,-941.0
2.805,6,0,8,1,0,0,75,78,81,70,54,25.99,82,112.0,-57.0,-992.0
2.867,6,0,8,1,0,0,75,78,81,70,54,26.03,82,102.0,-61.0,-991.0
2.930,6,0,8,1,0,0,75,78,81,70,54,26.03,82,102.0,-61.0,-991.0
2.991,6,1,8,1,-1,0,75,78,80,70,54,25.98,82,103.0,-50.0,-954.0
3.053,6,3,8,1,-1,0,76,78,80,70,54,25.97,82,92.0,-42.0,-1001.0
3.115,6,3,8,1,-1,0,76,78,80,70,54,25.97,82,92.0,-42.0,-1001.0
3.176,6,3,8,1,-1,0,76,78,80,70,54,25.97,82,92.0,-42.0,-1001.0
3.239,6,1,9,0,-1,0,76,78,79,70,54,26.03,83,134.0,-84.0,-1035.0
3.301,6,1,9,0,-1,0,76,78,79,70,54,26.03,83,134.0,-84.0,-1035.0
3.364,6,1,9,0,-1,0,76,78,79,70,54,26.03,83,134.0,-84.0,-1035.0
3.426,6,2,9,0,-1,0,76,78,79,70,54,26.13,83,139.0,-64.0,-984.0
3.489,6,4,8,0,-1,0,76,78,78,70,54,26.0,83,133.0,-53.0,-961.0
3.552,7,4,8,1,-1,0,76,78,79,70,54,25.96,83,169.0,-58.0,-984.0
3.615,7,4,8,1,-1,0,76,78,79,70,54,25.96,83,169.0,-58.0,-984.0
3.676,7,4,8,1,-1,0,76,78,79,70,54,25.96,83,169.0,-58.0,-984.0
3.740,8,4,8,1,0,0,76,78,78,70,54,26.0,83,137.0,-42.0,-942.0
3.804,9,3,8,1,0,0,76,78,77,70,54,25.92,83,152.0,-69.0,-990.0
3.866,9,4,8,0,0,0,76,78,76,70,54,25.95,83,87.0,-54.0,-964.0
3.928,9,4,8,0,0,0,76,78,76,70,54,25.95,83,87.0,-54.0,-964.0
3.989,9,4,8,0,0,0,76,78,76,70,54,25.95,83,87.0,-54.0,-964.0
4.050,7,3,9,0,0,0,76,79,74,70,54,25.86,83,110.0,-66.0,-1023.0
4.112,7,3,9,0,0,0,76,79,74,70,54,25.86,83,110.0,-66.0,-1023.0
4.179,6,3,9,0,0,0,76,79,74,60,54,25.84,83,68.0,-74.0,-993.0
4.237,6,3,9,0,0,0,76,79,74,60,54,25.84,83,68.0,-74.0,-993.0
4.300,6,3,9,0,0,0,76,79,74,60,54,25.84,83,68.0,-74.0,-993.0
4.361,5,5,9,0,0,0,76,79,74,60,54,25.83,84,87.0,-76.0,-1053.0
4.423,5,5,9,0,0,0,76,79,74,60,54,25.83,84,87.0,-76.0,-1053.0
4.487,5,5,9,0,0,0,76,79,74,60,54,25.83,84,87.0,-76.0,-1053.0
4.549,6,3,9,-1,0,0,76,79,74,60,54,25.87,84,55.0,-72.0,-1058.0
4.611,4,2,9,-1,0,0,76,79,74,60,54,25.86,84,73.0,-38.0,-998.0
4.673,4,2,9,-1,0,0,76,79,74,60,54,25.86,84,73.0,-38.0,-998.0
4.737,2,4,8,-1,0,0,76,79,74,60,54,25.84,84,38.0,-52.0,-980.0
4.798,2,3,8,-1,0,0,76,79,75,60,54,25.74,84,52.0,-47.0,-1009.0
4.860,2,3,8,-1,0,0,76,79,75,60,54,25.74,84,52.0,-47.0,-1009.0
4.923,2,3,8,-1,0,0,76,79,75,60,54,25.74,84,52.0,-47.0,-1009.0
4.985,2,2,8,-1,0,0,76,79,77,70,54,25.72,84,64.0,-41.0,-998.0
5.047,2,2,8,-1,0,0,76,79,77,70,54,25.72,84,64.0,-41.0,-998.0
5.109,2,2,8,-1,0,0,76,79,77,70,54,25.72,84,64.0,-41.0,-998.0
5.171,2,2,8,0,0,0,76,78,78,70,54,25.84,84,94.0,-55.0,-1022.0
5.234,2,2,8,0,0,0,76,78,79,70,54,25.89,85,85.0,-44.0,-993.0
5.297,2,2,8,0,0,0,76,78,79,70,54,25.89,85,85.0,-44.0,-993.0
5.360,3,1,8,0,0,0,76,78,80,70,54,25.88,85,97.0,-53.0,-1001.0
5.422,3,1,8,0,0,0,76,78,80,70,54,25.93,85,79.0,-35.0,-963.0
5.484,3,1,8,0,0,0,76,78,80,70,54,25.93,85,79.0,-35.0,-963.0
5.545,3,1,8,0,0,0,76,78,81,70,54,25.9,85,82.0,-52.0,-983.0
5.608,3,1,8,0,0,0,76,78,81,70,54,25.95,85,52.0,-30.0,-974.0
5.670,3,1,8,0,0,0,76,78,81,70,54,25.95,85,52.0,-30.0,-974.0
5.733,3,1,8,0,0,0,76,78,81,70,54,25.95,85,52.0,-30.0,-974.0
5.794,2,1,7,0,0,0,76,78,82,70,54,25.86,85,60.0,-13.0,-983.0
5.856,2,1,7,0,0,0,76,78,82,70,54,25.86,85,60.0,-13.0,-983.0
5.918,2,1,7,0,0,0,76,78,82,70,54,25.86,85,60.0,-13.0,-983.0
5.980,2,0,7,0,0,0,76,78,81,70,54,25.94,85,75.0,-20.0,-982.0
6.045,3,0,8,0,0,0,76,78,81,70,54,25.89,85,55.0,-30.0,-1006.0
6.108,3,0,8,0,0,0,76,78,81,70,54,25.89,85,55.0,-30.0,-1006.0
6.172,3,0,8,0,0,0,76,78,81,70,54,25.87,85,34.0,-2.0,-993.0
6.235,3,0,8,0,0,0,76,78,81,70,54,25.89,86,42.0,-34.0,-992.0
6.296,3,0,8,0,0,0,76,78,81,70,54,25.9,86,68.0,-24.0,-1035.0
6.358,3,0,8,0,0,0,76,78,81,70,54,25.9,86,68.0,-24.0,-1035.0
6.421,3,0,8,0,0,0,76,78,81,70,54,25.9,86,68.0,-24.0,-1035.0
6.484,1,1,8,0,0,0,76,78,81,70,54,25.91,86,28.0,-28.0,-973.0
6.547,1,1,8,0,0,0,76,78,81,70,54,25.91,86,28.0,-28.0,-973.0
6.608,1,0,8,0,0,0,76,78,81,70,54,25.8,86,15.0,-14.0,-998.0
6.670,1,0,8,0,0,0,76,78,81,70,54,25.8,86,15.0,-14.0,-998.0
6.733,0,0,8,0,0,0,76,78,82,70,54,25.87,86,18.0,-14.0,-974.0
6.794,0,0,8,0,0,0,76,78,82,70,54,25.89,86,5.0,-8.0,-1000.0
6.856,0,0,8,0,0,0,76,78,82,70,54,25.89,86,5.0,-8.0,-1000.0
6.918,0,0,8,0,0,0,76,78,82,70,54,25.82,86,23.0,-15.0,-1022.0
6.981,0,0,8,0,0,0,76,78,83,70,54,25.84,86,-4.0,-6.0,-990.0
7.043,0,0,8,0,0,0,76,78,83,70,54,25.84,86,-4.0,-6.0,-990.0
7.106,0,0,8,0,0,0,75,78,83,70,54,25.91,86,19.0,1.0,-1010.0
7.168,0,0,8,0,0,0,75,78,84,70,54,25.91,87,19.0,7.0,-1002.0
7.231,0,0,8,0,0,0,75,78,84,70,54,25.91,87,19.0,7.0,-1002.0
7.293,0,0,8,0,0,0,75,78,84,70,54,25.95,87,20.0,16.0,-990.0
7.356,0,0,8,0,0,0,75,78,84,70,54,25.95,87,20.0,16.0,-990.0
7.417,0,-1,8,0,0,0,75,78,85,70,54,25.97,87,30.0,7.0,-1003.0
7.479,0,-1,8,0,0,0,75,78,85,70,54,25.97,87,30.0,7.0,-1003.0
