time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,0,0,0,0,0,0,56,58,10,0,92,26.83,0,-2.0,-7.0,-999.0
0.063,0,0,0,0,0,0,56,58,10,0,92,26.88,0,-1.0,-5.0,-1000.0
0.124,0,0,0,0,0,0,56,58,10,0,92,26.88,0,-1.0,-5.0,-1000.0
0.183,0,0,0,0,0,0,56,58,10,0,92,26.86,0,-5.0,-5.0,-1001.0
0.245,0,0,0,0,0,0,56,58,10,0,92,26.86,0,-9.0,3.0,-999.0
0.308,0,0,0,0,0,0,56,58,10,0,92,26.86,0,-16.0,2.0,-999.0
0.370,0,0,0,0,0,0,56,58,10,0,92,26.86,0,-16.0,2.0,-999.0
0.421,0,0,0,0,0,0,56,58,10,0,92,26.86,0,-13.0,1.0,-1003.0
0.483,0,0,0,0,0,0,56,58,10,0,92,26.86,0,-13.0,1.0,-1003.0
0.546,0,0,0,0,0,0,56,58,10,0,92,26.86,0,-9.0,-32.0,-969.0
0.609,0,0,0,0,0,0,56,58,10,0,92,26.86,0,19.0,-42.0,-1150.0
0.672,0,0,0,0,0,0,56,58,10,0,92,26.86,0,19.0,-42.0,-1150.0
0.735,0,0,0,0,0,-2,56,58,16,0,92,26.86,0,14.0,-54.0,-1326.0
0.798,0,0,0,0,0,-2,56,58,16,0,92,26.86,0,14.0,-54.0,-1326.0
0.861,0,1,0,0,-1,-5,56,58,15,0,92,26.86,0,-18.0,-68.0,-1209.0
0.913,0,3,0,0,-1,-7,56,59,15,10,92,27.24,0,46.0,-73.0,-1077.0
0.975,0,3,0,0,-1,-7,56,59,15,10,92,27.24,0,46.0,-73.0,-1077.0
1.038,0,4,0,0,-1,-7,56,59,19,20,92,27.41,0,9.0,-53.0,-1007.0
1.101,0,4,0,0,-1,-7,56,59,19,20,92,27.41,0,9.0,-53.0,-1007.0
1.163,1,4,0,0,-1,-7,56,59,27,20,92,27.4,1,-14.0,-73.0,-975.0
1.226,1,4,0,0,-1,-7,56,59,32,30,91,27.77,1,-12.0,-34.0,-956.0
1.289,1,4,0,0,-1,-7,56,59,32,30,91,27.77,1,-12.0,-34.0,-956.0
1.352,0,5,0,0,0,-7,56,59,39,40,91,27.63,1,41.0,-49.0,-934.0
1.402,0,5,0,0,0,-7,56,59,39,40,91,27.63,1,41.0,-49.0,-934.0
1.467,0,4,0,0,0,-6,56,59,45,40,91,27.75,1,51.0,-39.0,-904.0
1.529,1,3,0,1,0,-5,56,59,51,50,91,27.77,1,35.0,-21.0,-902.0
1.592,1,3,0,1,0,-5,56,59,51,50,91,27.77,1,35.0,-21.0,-902.0
1.654,3,2,0,1,0,-4,56,59,57,50,91,27.72,1,34.0,-41.0,-923.0
1.718,3,2,0,1,0,-4,56,59,57,50,91,27.72,1,34.0,-41.0,-923.0
1.780,3,2,0,0,0,-3,56,59,62,60,91,27.76,1,52.0,-34.0,-929.0
1.843,3,2,0,0,0,-2,56,59,65,60,91,27.85,1,31.0,-22.0,-935.0
1.906,3,2,0,0,0,-2,56,59,65,60,91,27.85,1,31.0,-22.0,-935.0
1.967,3,2,0,0,0,-2,56,60,68,60,91,27.88,1,46.0,-31.0,-964.0
2.031,3,2,0,0,0,-2,56,60,68,60,91,27.88,1,46.0,-31.0,-964.0
2.087,3,1,0,0,0,-1,56,60,70,60,91,27.95,1,28.0,-33.0,-967.0
2.143,2,1,0,0,0,-1,56,60,71,70,91,27.95,2,51.0,-44.0,-978.0
2.208,2,1,0,0,0,-1,56,60,71,70,91,27.95,2,51.0,-44.0,-978.0
2.272,2,1,0,0,0,-1,56,60,72,70,91,27.88,2,36.0,-39.0,-997.0
2.336,2,1,0,0,0,-1,56,60,72,70,91,27.88,2,36.0,-39.0,-997.0
2.393,2,1,0,0,0,-1,56,60,73,70,91,27.91,2,32.0,-34.0,-1002.0
2.445,2,2,0,0,0,-1,56,60,74,70,91,27.92,2,19.0,-39.0,-984.0
2.501,2,2,0,0,0,-1,56,60,74,70,91,27.92,2,19.0,-39.0,-984.0
2.557,1,2,0,0,0,-1,56,60,75,70,91,27.98,2,20.0,-35.0,-1002.0
2.622,1,2,0,0,0,-1,56,60,75,70,91,27.98,2,20.0,-35.0,-1002.0
2.679,1,1,0,0,0,0,56,60,76,70,91,27.95,2,14.0,-49.0,-977.0
2.743,1,1,0,0,0,0,56,60,76,70,91,27.95,2,14.0,-49.0,-977.0
2.807,1,1,0,0,0,0,56,60,77,70,91,28.02,2,12.0,-56.0,-988.0
2.865,1,2,0,0,0,0,56,60,78,70,91,28.06,2,-10.0,-51.0,-998.0
2.926,1,2,0,0,0,0,56,60,78,70,91,28.06,2,-10.0,-51.0,-998.0
2.990,0,2,0,0,0,0,56,60,79,70,91,28.02,2,-3.0,-71.0,-1004.0
3.053,0,2,0,0,0,0,56,60,79,70,91,28.02,2,-3.0,-71.0,-1004.0
3.115,0,2,0,0,0,0,56,60,79,70,91,28.04,2,6.0,-82.0,-974.0
3.178,0,3,0,0,0,0,56,60,80,80,91,27.99,3,-6.0,-74.0,-989.0
3.241,0,3,0,0,0,0,56,60,80,80,91,27.99,3,-6.0,-74.0,-989.0
3.304,0,4,0,0,0,0,56,60,81,80,91,28.03,3,3.0,-64.0,-993.0
3.366,0,5,0,0,0,0,56,60,81,80,91,28.09,3,20.0,-60.0,-958.0
3.429,0,4,0,0,0,0,56,60,81,80,91,28.02,3,-8.0,-69.0,-980.0
3.480,0,4,0,0,0,0,56,60,81,80,91,28.02,3,-8.0,-69.0,-980.0
3.543,0,3,0,0,0,0,56,60,81,80,91,28.07,3,-1.0,-49.0,-987.0
3.606,0,3,0,0,0,0,56,60,81,80,91,28.07,3,-1.0,-49.0,-987.0
3.668,0,3,0,0,0,0,56,60,81,80,91,28.1,3,-20.0,-25.0,-996.0
