time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,-2,1,-8,0,0,0,67,69,10,0,83,27.1,40,-41.0,-25.0,-997.0
0.051,-2,1,-8,0,0,0,67,69,10,0,83,27.1,40,-41.0,-25.0,-997.0
0.114,-2,1,-8,0,0,0,67,69,10,0,83,27.1,40,-41.0,-25.0,-997.0
0.177,-2,1,-8,0,0,0,67,69,10,0,83,27.1,40,-42.0,-26.0,-1000.0
0.240,-2,1,-8,0,0,0,67,69,10,0,83,27.1,40,-42.0,-26.0,-1000.0
0.302,-2,1,-8,0,0,0,67,70,10,0,83,27.1,40,-47.0,-16.0,-999.0
0.365,-2,1,-9,0,0,0,67,70,10,0,83,27.1,41,-27.0,-41.0,-987.0
0.428,-2,1,-9,0,0,0,67,70,10,0,83,27.1,41,-27.0,-41.0,-987.0
0.491,-2,1,-9,0,0,0,67,70,10,0,83,27.1,41,-37.0,-48.0,-1005.0
0.554,-2,1,-9,0,0,0,67,70,10,0,83,27.1,41,0.0,-16.0,-1034.0
0.619,-2,1,-9,0,0,0,67,70,10,0,83,27.1,41,0.0,-16.0,-1034.0
0.681,-2,1,-9,0,0,0,67,70,10,0,83,27.1,41,0.0,-16.0,-1034.0
0.744,-1,0,-8,1,0,-1,67,70,10,0,83,27.1,41,49.0,-17.0,-1199.0
0.807,0,-2,-8,1,0,-3,67,70,10,0,83,27.1,41,29.0,-42.0,-1339.0
0.870,0,-2,-8,1,0,-3,67,70,10,0,83,27.1,41,29.0,-42.0,-1339.0
0.933,4,1,-8,1,0,-6,67,70,10,0,83,27.1,41,43.0,-47.0,-1213.0
0.995,3,1,-8,1,-1,-7,67,70,13,10,83,27.38,41,60.0,-55.0,-1093.0
1.058,3,1,-8,1,-1,-7,67,70,13,10,83,27.38,41,60.0,-55.0,-1093.0
1.110,4,2,-8,0,-1,-8,67,70,20,20,83,27.58,41,34.0,-55.0,-1010.0
1.173,4,3,-8,0,-1,-8,67,70,29,30,83,27.7,41,7.0,-45.0,-989.0
1.236,4,3,-8,0,-1,-8,67,70,29,30,83,27.7,41,7.0,-45.0,-989.0
1.299,2,4,-8,0,-1,-7,67,69,39,30,83,27.82,41,31.0,-32.0,-934.0
1.362,2,4,-8,0,-1,-7,67,69,39,30,83,27.82,41,31.0,-32.0,-934.0
1.425,2,3,-8,0,0,-7,67,69,47,40,83,27.78,42,31.0,-51.0,-894.0
1.488,2,3,-8,0,0,-7,67,69,47,40,83,27.78,42,31.0,-51.0,-894.0
1.550,2,3,-8,0,0,-5,67,69,53,50,83,27.86,42,19.0,-28.0,-919.0
1.603,1,3,-8,0,0,-4,67,69,59,50,83,27.86,42,14.0,-25.0,-916.0
1.665,1,3,-8,0,0,-4,67,69,59,50,83,27.86,42,14.0,-25.0,-916.0
1.728,1,4,-8,0,0,-4,67,69,63,50,83,27.9,42,23.0,-45.0,-897.0
1.791,1,4,-8,0,0,-3,67,69,68,60,83,28.04,42,17.0,-54.0,-931.0
1.853,1,4,-8,0,0,-3,67,69,68,60,83,28.04,42,17.0,-54.0,-931.0
1.916,1,4,-8,0,0,-2,67,69,70,60,83,28.01,42,17.0,-43.0,-937.0
1.979,1,4,-8,0,0,-2,67,69,70,60,83,28.01,42,17.0,-43.0,-937.0
2.042,0,4,-8,0,0,-1,67,69,73,60,83,28.07,42,11.0,-42.0,-935.0
2.093,0,4,-8,0,0,-1,67,69,73,60,83,28.07,42,11.0,-42.0,-935.0
2.156,0,4,-8,0,0,-1,67,69,74,70,83,28.13,42,-3.0,-31.0,-973.0
2.219,0,4,-8,0,0,-1,67,69,74,70,83,28.13,42,-3.0,-31.0,-973.0
2.282,0,4,-8,0,0,-1,67,69,74,70,83,28.13,42,-3.0,-31.0,-973.0
2.344,-1,3,-8,0,0,0,68,71,76,70,83,28.13,42,-9.0,-32.0,-974.0
2.407,-1,3,-8,0,0,0,68,71,76,70,83,28.13,42,-9.0,-32.0,-974.0
2.470,-1,3,-8,0,0,0,68,71,77,70,83,28.11,43,16.0,-51.0,-995.0
2.533,-1,3,-8,0,0,0,68,71,77,70,83,28.11,43,-16.0,-27.0,-981.0
2.583,-1,3,-8,0,0,0,68,71,77,70,83,28.11,43,-16.0,-27.0,-981.0
2.646,0,3,-8,0,0,0,68,71,78,70,83,28.08,43,9.0,-44.0,-1030.0
2.709,0,3,-8,0,0,0,68,71,78,70,83,28.08,43,9.0,-44.0,-1030.0
2.771,0,3,-8,0,0,0,68,71,78,70,83,28.11,43,-22.0,-57.0,-1009.0
2.834,0,3,-8,0,0,0,68,71,78,70,83,28.11,43,-22.0,-57.0,-1009.0
2.897,-1,4,-8,0,0,0,68,71,79,70,83,28.1,43,-5.0,-50.0,-968.0
2.960,-1,3,-8,0,0,0,68,71,80,70,83,28.19,43,17.0,-60.0,-1007.0
3.023,-1,3,-8,0,0,0,68,71,80,70,83,28.19,43,17.0,-60.0,-1007.0
3.086,0,3,-8,0,0,0,68,71,80,70,83,28.11,43,0.0,-58.0,-977.0
3.136,0,3,-8,0,0,0,68,71,80,70,83,28.15,43,0.0,-54.0,-977.0
3.199,0,3,-8,0,0,0,68,71,80,70,83,28.15,43,0.0,-54.0,-977.0
3.262,0,3,-8,0,0,0,68,71,80,70,83,28.21,43,10.0,-67.0,-966.0
3.325,0,3,-8,0,0,0,68,71,80,70,83,28.21,43,10.0,-67.0,-966.0
3.388,0,4,-8,0,0,0,68,70,80,70,83,28.15,44,-14.0,-39.0,-986.0
3.450,0,4,-8,0,0,0,68,70,80,70,83,28.15,44,-14.0,-39.0,-986.0
3.513,0,3,-8,0,0,0,68,70,79,70,83,28.25,44,-26.0,-37.0,-970.0
3.576,0,2,-8,0,0,0,68,70,79,70,83,28.24,44,-2.0,-29.0,-1002.0
3.628,0,2,-8,0,0,0,68,70,79,70,83,28.24,44,-2.0,-29.0,-1002.0
3.691,0,2,-8,0,0,0,68,70,79,70,83,28.24,44,-2.0,-29.0,-1002.0
3.753,0,2,-8,0,0,0,68,70,79,70,83,28.24,44,-2.0,-29.0,-1002.0
3.816,-1,2,-8,0,0,0,68,70,78,70,83,28.12,44,-12.0,-44.0,-1013.0
3.879,-1,2,-8,0,0,0,68,70,78,70,83,28.12,44,-12.0,-44.0,-1013.0
3.942,-1,2,-8,0,0,0,68,70,78,70,83,28.12,44,-12.0,-44.0,-1013.0
4.005,-2,2,-8,0,0,0,68,70,77,70,83,28.14,44,5.0,-13.0,-1012.0
4.067,-2,2,-8,0,0,0,68,70,77,70,83,28.14,44,5.0,-13.0,-1012.0
4.119,-2,2,-8,0,0,0,68,70,77,70,83,28.14,44,5.0,-13.0,-1012.0
4.182,-1,0,-8,0,1,0,68,70,78,70,83,28.09,44,-19.0,-26.0,-993.0
4.245,-1,0,-8,0,1,0,68,70,78,70,83,28.09,44,-19.0,-26.0,-993.0
4.308,-1,0,-8,0,1,0,67,70,78,70,83,28.07,44,-13.0,-41.0,-1025.0
