time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,2,0,40,0,0,0,90,93,10,0,77,-60.63,37,39.0,-3.0,-999.0
0.063,2,0,40,0,0,0,90,93,10,0,77,-60.56,37,39.0,-2.0,-999.0
0.125,2,0,40,0,0,0,91,93,10,0,77,-60.54,37,39.0,-2.0,-999.0
0.189,2,0,40,0,0,0,91,93,10,0,77,-60.54,37,39.0,-2.0,-999.0
0.252,2,0,40,0,0,0,91,93,10,0,77,-60.54,37,42.0,-1.0,-997.0
0.305,2,0,40,0,0,0,91,93,10,0,77,-60.54,37,42.0,-1.0,-997.0
0.368,2,0,40,0,0,0,91,93,10,0,77,-60.54,38,20.0,0.0,-997.0
0.430,2,0,40,0,0,0,91,93,10,0,77,-60.54,38,34.0,18.0,-993.0
0.493,2,0,40,0,0,0,91,93,10,0,77,-60.54,38,34.0,18.0,-993.0
0.555,2,0,40,0,0,0,91,93,10,0,77,-60.54,38,34.0,18.0,-993.0
0.618,2,0,40,0,0,0,91,93,10,0,77,-60.54,38,44.0,5.0,-1018.0
0.681,0,0,41,0,0,0,91,93,10,0,77,-60.54,38,-9.0,-5.0,-1132.0
0.744,0,0,41,0,0,0,91,93,10,0,77,-60.54,38,-9.0,-5.0,-1132.0
0.796,-1,0,41,0,0,-1,91,93,10,0,77,-60.54,38,-7.0,5.0,-1313.0
0.859,-1,0,41,0,0,-4,91,93,10,0,77,-60.54,38,23.0,26.0,-1231.0
0.921,-1,0,41,0,0,-4,91,93,10,0,77,-60.54,38,23.0,26.0,-1231.0
0.984,0,0,41,0,0,-6,91,93,13,0,77,-60.39,38,-14.0,10.0,-1116.0
1.047,1,0,41,0,0,-7,91,93,21,0,77,-60.16,38,57.0,9.0,-1012.0
1.110,1,0,41,0,0,-7,91,93,21,0,77,-60.16,38,57.0,9.0,-1012.0
1.172,1,0,41,0,0,-7,91,93,21,0,77,-60.16,38,57.0,9.0,-1012.0
1.235,1,0,40,0,0,-7,91,93,37,20,77,-59.95,38,41.0,10.0,-979.0
1.287,1,0,40,0,0,-7,91,93,37,20,77,-59.95,38,41.0,10.0,-979.0
1.350,1,0,40,0,0,-7,91,93,37,20,77,-59.95,38,41.0,10.0,-979.0
1.413,1,0,41,0,0,-6,91,93,46,20,77,-59.83,39,53.0,1.0,-962.0
1.475,1,0,41,0,0,-5,91,93,53,30,77,-59.7,39,25.0,5.0,-934.0
1.537,2,0,41,0,0,-4,91,93,60,30,77,-59.73,39,22.0,2.0,-911.0
1.600,2,0,40,0,0,-3,91,93,66,30,77,-59.65,39,36.0,0.0,-906.0
1.663,2,0,40,0,0,-3,91,93,66,30,77,-59.65,39,36.0,0.0,-906.0
1.725,2,0,41,0,0,-2,91,93,72,40,77,-59.61,39,31.0,8.0,-933.0
1.776,2,0,41,0,0,-2,91,93,72,40,77,-59.61,39,31.0,8.0,-933.0
1.840,2,0,41,0,0,-2,91,93,72,40,77,-59.61,39,31.0,8.0,-933.0
1.902,2,0,41,0,0,-1,91,93,81,40,77,-59.51,39,46.0,0.0,-919.0
1.965,2,0,41,0,0,-1,91,93,81,40,77,-59.51,39,46.0,0.0,-919.0
2.028,2,0,41,0,0,-1,91,93,85,50,77,-59.51,39,22.0,8.0,-934.0
2.091,2,0,41,0,0,-1,91,93,85,50,77,-59.51,39,22.0,8.0,-934.0
2.153,2,0,41,0,0,0,91,94,88,50,77,-59.47,39,49.0,6.0,-965.0
2.216,2,0,41,0,0,0,91,94,90,50,77,-59.49,39,0.0,5.0,-954.0
2.279,2,0,41,0,0,0,91,94,90,50,77,-59.49,39,0.0,5.0,-954.0
2.330,1,0,41,0,0,0,91,94,92,50,77,-59.51,40,33.0,14.0,-974.0
2.393,1,0,41,0,0,0,91,94,92,50,77,-59.51,40,33.0,14.0,-974.0
2.456,1,0,41,0,0,0,91,94,94,50,77,-59.43,40,31.0,5.0,-962.0
2.519,1,0,41,0,0,0,91,94,95,60,77,-59.44,40,14.0,19.0,-968.0
2.582,1,0,41,0,0,0,91,94,95,60,77,-59.44,40,14.0,19.0,-968.0
2.644,1,0,41,0,0,0,91,94,96,60,77,-59.42,40,-3.0,15.0,-956.0
2.707,1,0,41,0,0,0,91,94,96,60,77,-59.42,40,-3.0,15.0,-956.0
2.770,1,0,41,0,0,0,91,94,97,60,77,-59.41,40,23.0,5.0,-981.0
2.822,1,0,41,0,0,0,91,94,97,60,77,-59.36,40,29.0,4.0,-1016.0
2.885,1,0,41,0,0,0,91,94,97,60,77,-59.36,40,29.0,4.0,-1016.0
2.947,1,0,41,0,0,0,91,94,97,60,77,-59.4,40,13.0,22.0,-970.0
3.011,1,0,41,0,0,0,91,94,97,60,77,-59.4,40,13.0,22.0,-970.0
3.074,1,0,41,0,0,0,91,94,96,60,77,-59.38,40,-7.0,21.0,-990.0
3.136,1,0,41,0,0,1,91,94,96,60,77,-59.45,40,6.0,18.0,-988.0
3.200,1,0,41,0,0,1,91,94,96,60,77,-59.45,40,6.0,18.0,-988.0
3.263,1,0,41,0,0,1,91,94,95,60,77,-59.44,40,10.0,36.0,-965.0
3.316,1,0,41,0,0,1,91,94,95,60,77,-59.44,40,10.0,36.0,-965.0
3.379,0,-1,41,0,0,1,91,94,93,60,77,-59.53,41,31.0,16.0,-1004.0
3.441,0,0,40,0,0,1,91,94,92,60,77,-59.56,41,28.0,29.0,-937.0
3.504,0,0,40,0,0,1,91,94,92,60,77,-59.56,41,28.0,29.0,-937.0
3.567,0,-1,41,0,0,1,91,94,91,60,77,-59.44,41,18.0,18.0,-1001.0
3.630,1,-1,41,0,0,1,91,94,89,60,77,-59.45,41,53.0,15.0,-1042.0
3.693,1,-1,41,0,0,1,91,94,89,60,77,-59.45,41,53.0,15.0,-1042.0
3.755,1,-1,41,0,0,1,91,94,87,60,77,-59.5,41,15.0,31.0,-963.0
3.806,1,-1,41,0,0,1,91,94,87,60,77,-59.5,41,15.0,31.0,-963.0
3.870,1,-1,41,0,0,1,91,94,85,60,77,-59.53,41,-9.0,24.0,-983.0
3.933,1,-1,41,0,0,1,91,94,85,60,77,-59.53,41,-9.0,24.0,-983.0
3.996,1,-1,41,0,0,1,91,94,84,50,77,-59.57,41,43.0,26.0,-1001.0
4.058,1,-1,41,0,0,1,91,94,82,50,77,-59.56,41,39.0,23.0,-1030.0
4.121,1,-1,41,0,0,1,91,94,82,50,77,-59.56,41,39.0,23.0,-1030.0
4.185,0,-1,41,0,0,0,90,93,81,50,77,-59.52,41,28.0,17.0,-1034.0
4.247,1,-1,41,0,0,0,90,93,79,50,77,-59.56,41,50.0,21.0,-1040.0
4.310,1,-1,41,0,0,0,90,93,79,50,77,-59.56,41,50.0,21.0,-1040.0
