time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,4,1,-103,0,0,0,57,59,81,60,73,-60.46,6,70.0,-50.0,-987.0
0.062,4,1,-103,0,0,0,57,59,81,60,73,-60.46,6,70.0,-50.0,-987.0
0.126,4,2,-103,0,0,0,57,59,81,60,73,-60.39,6,67.0,-43.0,-1003.0
0.188,4,2,-103,0,0,0,57,59,81,60,73,-60.39,6,67.0,-43.0,-1003.0
0.251,3,2,-103,0,0,0,57,59,81,60,73,-60.36,6,54.0,-32.0,-995.0
0.314,4,2,-103,0,0,0,57,59,81,60,73,-60.37,6,50.0,-33.0,-997.0
0.377,4,2,-103,0,0,0,57,59,81,60,73,-60.37,6,50.0,-33.0,-997.0
0.428,4,1,-103,0,0,0,57,59,81,60,73,-60.38,6,53.0,-44.0,-988.0
0.492,4,1,-103,0,0,0,57,59,81,60,73,-60.45,7,43.0,-34.0,-986.0
0.554,4,1,-103,0,0,0,57,59,81,60,73,-60.48,7,50.0,-44.0,-998.0
0.617,4,1,-103,0,0,0,57,59,81,60,73,-60.48,7,50.0,-44.0,-998.0
0.680,3,1,-103,0,0,0,57,59,81,60,73,-60.45,7,48.0,-34.0,-994.0
0.742,3,1,-103,0,0,0,57,59,81,60,73,-60.45,7,48.0,-34.0,-994.0
0.805,3,1,-103,0,0,0,57,59,81,60,73,-60.49,7,45.0,-37.0,-986.0
0.868,3,1,-103,0,0,0,57,59,81,60,73,-60.48,7,50.0,-31.0,-1011.0
0.919,3,1,-103,0,0,0,57,59,81,60,73,-60.48,7,50.0,-31.0,-1011.0
0.983,4,1,-103,0,0,0,57,59,81,60,73,-60.51,7,35.0,-40.0,-992.0
1.045,4,1,-103,0,0,0,57,59,81,60,73,-60.51,7,35.0,-40.0,-992.0
1.108,3,1,-103,0,0,0,57,59,81,60,73,-60.51,7,51.0,-30.0,-987.0
1.171,3,1,-103,0,0,0,57,59,81,60,73,-60.52,7,62.0,-29.0,-999.0
1.234,3,1,-103,0,0,0,57,59,81,60,73,-60.52,7,62.0,-29.0,-999.0
1.296,3,1,-103,0,0,0,57,59,81,60,73,-60.49,7,63.0,-30.0,-994.0
1.359,3,1,-103,0,0,0,57,59,81,60,73,-60.49,7,63.0,-30.0,-994.0
1.409,4,1,-103,0,0,0,57,59,81,60,73,-60.48,7,54.0,-20.0,-988.0
1.473,4,0,-103,0,0,0,57,59,81,60,73,-60.48,8,66.0,-21.0,-1003.0
1.536,4,0,-103,0,0,0,57,59,81,60,73,-60.48,8,66.0,-21.0,-1003.0
1.599,4,0,-103,0,0,0,57,59,81,60,72,-60.46,8,53.0,-17.0,-992.0
1.661,4,0,-103,0,0,0,57,59,81,60,72,-60.46,8,53.0,-17.0,-992.0
1.724,4,0,-103,0,0,0,57,59,82,60,72,-60.45,8,61.0,-11.0,-996.0
1.787,4,0,-103,0,0,0,57,59,82,60,72,-60.48,8,65.0,-13.0,-1028.0
1.850,4,0,-103,0,0,0,57,59,82,60,72,-60.48,8,65.0,-13.0,-1028.0
1.912,4,0,-103,0,0,0,57,59,82,60,72,-60.38,8,62.0,-12.0,-1052.0
1.965,4,0,-103,0,0,0,57,59,82,60,72,-60.38,8,62.0,-12.0,-1052.0
2.028,4,0,-103,0,0,0,57,59,82,60,72,-60.44,8,44.0,-9.0,-1019.0
2.091,4,0,-103,0,0,0,57,59,84,60,72,-60.4,8,51.0,-8.0,-1017.0
2.154,4,0,-103,0,0,0,57,59,84,60,72,-60.4,8,51.0,-8.0,-1017.0
2.217,4,0,-103,0,0,-1,57,59,85,70,72,-60.36,8,75.0,-22.0,-1023.0
2.279,4,0,-103,0,0,-1,57,59,85,70,72,-60.36,8,75.0,-22.0,-1023.0
2.342,3,0,-103,0,0,-1,57,59,86,70,72,-60.41,8,79.0,-27.0,-950.0
2.405,2,0,-103,0,0,0,57,59,87,70,72,-60.44,8,50.0,-9.0,-977.0
2.458,2,0,-103,0,0,0,57,59,87,70,72,-60.44,8,50.0,-9.0,-977.0
2.521,1,0,-103,0,0,0,57,59,88,70,72,-60.5,9,40.0,-10.0,-961.0
2.585,1,0,-103,0,0,0,57,59,88,70,72,-60.5,9,40.0,-10.0,-961.0
2.647,1,0,-103,0,0,0,58,60,89,70,72,-60.5,9,68.0,-27.0,-1004.0
2.710,0,0,-103,0,0,0,58,60,89,70,72,-60.46,9,48.0,-28.0,-984.0
2.773,0,0,-103,0,0,0,58,60,89,70,72,-60.46,9,48.0,-28.0,-984.0
2.835,0,0,-103,0,-1,0,58,60,89,70,72,-60.38,9,40.0,-16.0,-986.0
2.899,0,0,-103,0,-1,0,58,60,89,70,72,-60.38,9,40.0,-16.0,-986.0
2.951,0,0,-103,0,-1,0,58,60,89,70,72,-60.43,9,45.0,-20.0,-1010.0
3.014,1,0,-103,0,-1,0,58,60,89,70,72,-60.39,9,33.0,-15.0,-1008.0
3.077,1,0,-103,0,-2,0,58,60,89,70,72,-60.34,9,30.0,-20.0,-1003.0
3.140,1,0,-103,0,-2,0,58,60,89,70,72,-60.34,9,30.0,-20.0,-1003.0
3.203,1,0,-103,0,-2,0,58,60,88,70,72,-60.34,9,24.0,-21.0,-1009.0
3.265,1,0,-103,0,-2,0,58,60,88,70,72,-60.35,9,17.0,-17.0,-994.0
