time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,4,0,160,0,0,0,72,74,10,0,63,-59.99,0,72.0,11.0,-996.0
0.058,4,0,160,0,0,0,72,74,10,0,63,-59.99,0,72.0,11.0,-996.0
0.114,4,0,160,0,0,0,72,74,10,0,63,-59.99,0,73.0,12.0,-997.0
0.173,4,0,160,0,0,0,72,74,10,0,63,-59.99,0,73.0,12.0,-997.0
0.231,4,0,160,0,0,0,71,74,10,0,63,-59.96,0,73.0,10.0,-998.0
0.290,3,0,160,0,0,0,71,74,10,0,63,-59.99,0,76.0,14.0,-996.0
0.348,3,0,160,0,0,0,71,74,10,0,63,-59.99,0,76.0,14.0,-996.0
0.406,3,0,160,0,0,0,71,74,10,0,63,-59.99,0,73.0,5.0,-1001.0
0.457,3,0,160,0,0,0,71,74,10,0,63,-59.99,0,73.0,5.0,-1001.0
0.508,3,0,160,0,0,0,71,74,10,0,63,-59.99,0,68.0,10.0,-998.0
0.573,3,0,160,0,0,0,71,74,10,0,63,-59.99,0,68.0,10.0,-998.0
0.629,3,0,160,0,0,0,71,74,10,0,63,-59.99,0,72.0,-2.0,-1042.0
0.687,3,0,160,0,0,0,71,74,10,0,63,-59.99,0,72.0,-2.0,-1042.0
0.747,3,0,161,0,0,0,71,74,10,0,63,-59.99,0,-3.0,-25.0,-1074.0
0.805,1,0,162,0,0,0,71,74,10,0,63,-59.99,0,7.0,-15.0,-1151.0
0.864,1,0,162,0,0,0,71,74,10,0,63,-59.99,0,7.0,-15.0,-1151.0
0.922,0,0,162,1,0,-2,71,74,10,0,63,-59.99,0,27.0,-51.0,-1375.0
0.981,-2,0,162,0,0,-5,71,74,10,10,63,-59.99,0,54.0,-48.0,-1259.0
1.039,-2,0,162,0,0,-5,71,74,10,10,63,-59.99,0,54.0,-48.0,-1259.0
1.097,-2,2,162,0,0,-7,71,74,16,10,63,-59.7,0,78.0,-22.0,-1105.0
1.152,1,1,162,0,0,-8,71,74,24,20,63,-59.59,1,54.0,-22.0,-1035.0
1.210,1,1,162,0,0,-8,71,74,24,20,63,-59.59,1,54.0,-22.0,-1035.0
1.269,1,1,162,0,0,-8,71,74,24,20,63,-59.59,1,54.0,-22.0,-1035.0
1.327,2,1,162,-1,0,-9,71,74,32,30,63,-59.58,1,44.0,-24.0,-992.0
1.385,3,1,162,-1,0,-8,71,74,39,40,63,-59.43,1,52.0,-11.0,-961.0
1.443,3,1,162,-1,0,-8,71,74,39,40,63,-59.43,1,52.0,-11.0,-961.0
1.502,3,1,162,-1,0,-8,71,74,48,50,63,-59.39,1,30.0,-4.0,-894.0
1.560,3,1,162,0,0,-6,71,74,55,50,63,-59.31,1,42.0,-1.0,-858.0
1.610,3,1,162,0,0,-6,71,74,55,50,63,-59.31,1,42.0,-1.0,-858.0
1.674,3,1,162,0,0,-6,71,74,55,50,63,-59.31,1,42.0,-1.0,-858.0
1.732,3,0,162,0,0,-5,71,74,59,60,63,-59.22,1,3.0,9.0,-856.0
1.789,3,0,162,0,0,-4,71,74,64,60,63,-59.27,1,20.0,-3.0,-885.0
1.840,3,0,162,0,0,-4,71,74,64,60,63,-59.27,1,20.0,-3.0,-885.0
1.890,3,0,162,0,0,-4,71,74,64,60,63,-59.27,1,20.0,-3.0,-885.0
1.949,2,1,162,0,0,-3,71,74,67,70,63,-59.12,1,40.0,-3.0,-865.0
2.007,2,0,162,0,0,-2,71,74,69,70,63,-59.08,1,34.0,4.0,-928.0
2.057,2,0,162,0,0,-2,71,74,69,70,63,-59.08,1,34.0,4.0,-928.0
2.116,2,0,162,0,0,-2,71,74,69,70,63,-59.08,1,34.0,4.0,-928.0
2.174,2,0,162,0,0,0,72,74,70,70,63,-59.17,2,22.0,12.0,-983.0
2.225,2,0,162,0,0,0,72,74,70,70,63,-59.17,2,22.0,12.0,-983.0
2.275,2,0,162,0,0,0,72,74,70,70,63,-59.17,2,22.0,12.0,-983.0
2.334,2,0,162,0,0,0,72,74,70,70,63,-59.03,2,36.0,16.0,-996.0
2.393,1,0,162,0,0,0,72,74,70,70,63,-59.16,2,63.0,6.0,-1014.0
2.451,1,0,162,0,0,0,72,74,70,70,63,-59.16,2,63.0,6.0,-1014.0
