time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,1,3,-114,0,0,0,75,78,10,0,48,-60.13,40,29.0,-59.0,-999.0
0.058,1,3,-114,0,0,0,75,78,10,0,48,-60.18,40,28.0,-59.0,-998.0
0.116,1,3,-114,0,0,0,75,78,10,0,48,-60.18,40,28.0,-59.0,-998.0
0.175,1,3,-114,0,0,0,75,78,10,0,48,-60.17,40,32.0,-59.0,-997.0
0.233,1,3,-114,0,0,0,75,78,10,0,48,-60.17,40,32.0,-59.0,-997.0
0.291,1,3,-114,0,0,0,75,78,10,0,48,-60.17,40,39.0,-68.0,-996.0
0.347,1,3,-114,0,0,0,75,78,10,0,48,-60.17,40,26.0,-53.0,-999.0
0.398,1,3,-114,0,0,0,75,78,10,0,48,-60.17,40,26.0,-53.0,-999.0
0.456,1,3,-114,0,0,0,74,77,10,0,48,-60.17,40,20.0,-58.0,-997.0
0.506,1,3,-114,0,0,0,74,77,10,0,48,-60.17,40,20.0,-58.0,-997.0
0.565,1,3,-114,0,0,0,74,77,10,0,48,-60.17,40,20.0,-58.0,-997.0
0.622,1,3,-114,0,0,0,74,77,10,0,48,-60.17,41,18.0,-43.0,-997.0
0.673,1,2,-114,0,0,0,74,77,10,0,48,-60.17,41,49.0,-9.0,-1038.0
0.731,1,2,-114,0,0,0,74,77,10,0,48,-60.17,41,49.0,-9.0,-1038.0
0.790,0,0,-114,0,0,0,74,77,10,0,48,-60.17,41,0.0,-1.0,-1139.0
0.854,0,-2,-114,0,0,-2,74,77,10,0,48,-60.17,41,47.0,-15.0,-1284.0
0.913,0,-2,-114,0,0,-2,74,77,10,0,48,-60.17,41,47.0,-15.0,-1284.0
0.972,0,-2,-114,0,0,-2,74,77,10,0,48,-60.17,41,47.0,-15.0,-1284.0
1.022,0,-1,-114,0,0,-5,74,77,13,0,48,-60.16,41,-10.0,-33.0,-1225.0
1.082,1,0,-114,0,0,-6,74,77,21,0,48,-59.74,41,-10.0,-7.0,-1083.0
1.140,1,0,-114,0,0,-6,74,77,21,0,48,-59.74,41,-10.0,-7.0,-1083.0
1.199,0,0,-114,0,0,-7,74,77,29,10,48,-59.62,41,63.0,-58.0,-1016.0
1.249,0,0,-114,0,0,-7,74,77,29,10,48,-59.62,41,63.0,-58.0,-1016.0
1.313,0,2,-114,-1,0,-7,74,77,36,10,48,-59.62,41,3.0,-38.0,-973.0
1.371,1,4,-114,-1,0,-6,74,77,44,20,48,-59.51,41,25.0,-22.0,-970.0
1.429,1,4,-114,-1,0,-6,74,77,44,20,48,-59.51,41,25.0,-22.0,-970.0
1.487,1,4,-114,-1,0,-6,75,78,52,20,48,-59.38,41,77.0,-52.0,-956.0
1.538,1,4,-114,-1,0,-6,75,78,52,20,48,-59.38,41,77.0,-52.0,-956.0
1.596,1,4,-114,-1,0,-6,75,78,52,20,48,-59.38,41,77.0,-52.0,-956.0
1.647,2,3,-114,-1,0,-5,75,78,58,30,48,-59.25,42,29.0,-58.0,-915.0
1.706,3,3,-114,-1,0,-4,75,78,64,30,48,-59.24,42,28.0,-73.0,-869.0
