time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,-1,0,-14,0,0,0,76,79,10,0,64,-61.13,22,-29.0,2.0,-1000.0
0.063,-1,0,-14,0,0,0,76,79,10,0,64,-61.15,22,-27.0,3.0,-1000.0
0.125,-1,0,-14,0,0,0,76,79,10,0,64,-61.16,22,-28.0,3.0,-998.0
0.187,-1,0,-14,0,0,0,76,79,10,0,64,-61.16,22,-28.0,3.0,-998.0
0.250,-1,0,-14,0,0,0,76,79,10,0,64,-61.16,22,-27.0,1.0,-991.0
0.302,-1,0,-14,0,0,0,76,79,10,0,64,-61.16,22,-27.0,1.0,-991.0
0.365,-1,0,-14,0,0,0,76,79,10,0,64,-61.16,22,-28.0,2.0,-999.0
0.427,-1,0,-14,0,0,0,76,79,10,0,64,-61.16,22,-5.0,4.0,-1009.0
0.490,-1,0,-14,0,0,0,76,79,10,0,64,-61.16,22,-12.0,-9.0,-1011.0
0.553,-1,0,-14,0,0,0,76,79,10,0,64,-61.16,22,-12.0,-9.0,-1011.0
0.618,-1,0,-13,0,0,0,76,79,10,0,64,-61.16,22,31.0,12.0,-1072.0
0.681,-1,0,-13,0,0,0,76,79,10,0,64,-61.16,22,20.0,7.0,-1196.0
0.743,-1,0,-13,0,0,0,76,79,10,0,64,-61.16,22,20.0,7.0,-1196.0
0.796,0,-1,-13,0,0,-2,76,79,10,0,64,-61.16,23,71.0,-17.0,-1360.0
0.860,0,-1,-13,0,0,-2,76,79,10,0,64,-61.16,23,71.0,-17.0,-1360.0
0.922,1,0,-13,0,0,-5,76,79,10,0,64,-61.16,23,26.0,50.0,-1193.0
0.985,0,0,-13,0,0,-6,76,79,16,10,64,-60.85,23,20.0,25.0,-1103.0
1.048,0,0,-13,0,0,-6,76,79,16,10,64,-60.85,23,20.0,25.0,-1103.0
1.111,0,-2,-13,0,0,-7,76,79,24,10,64,-60.76,23,43.0,25.0,-1014.0
1.174,0,-2,-13,0,0,-7,76,79,24,10,64,-60.76,23,43.0,25.0,-1014.0
1.237,1,-2,-13,0,0,-7,76,79,30,20,64,-60.62,23,34.0,36.0,-979.0
1.290,1,-2,-13,0,0,-7,76,79,38,30,64,-60.64,23,51.0,41.0,-944.0
1.353,1,-2,-13,0,0,-7,76,79,38,30,64,-60.64,23,51.0,41.0,-944.0
1.416,2,-2,-13,0,0,-7,76,79,45,30,64,-60.53,23,56.0,30.0,-914.0
1.479,2,-2,-13,0,0,-7,76,79,45,30,64,-60.53,23,56.0,30.0,-914.0
1.541,2,-3,-13,0,0,-6,76,79,51,40,64,-60.49,23,47.0,42.0,-900.0
1.604,2,-2,-13,0,0,-5,76,79,56,40,64,-60.32,23,49.0,44.0,-912.0
1.667,2,-2,-13,0,0,-5,76,79,56,40,64,-60.32,23,49.0,44.0,-912.0
1.730,3,-3,-13,1,0,-4,76,79,61,50,64,-60.35,23,22.0,44.0,-891.0
1.781,3,-3,-13,1,0,-4,76,79,61,50,64,-60.35,23,22.0,44.0,-891.0
1.846,4,-2,-13,1,0,-3,76,79,65,50,64,-60.34,24,27.0,69.0,-933.0
1.909,3,-2,-13,0,0,-2,76,79,68,50,64,-60.2,24,26.0,59.0,-916.0
1.972,3,-2,-13,0,0,-2,76,79,68,50,64,-60.2,24,26.0,59.0,-916.0
2.034,4,-3,-13,0,0,-1,76,79,71,50,64,-60.28,24,33.0,46.0,-968.0
2.097,4,-3,-13,0,0,-1,76,79,71,50,64,-60.28,24,33.0,46.0,-968.0
2.160,3,-3,-13,0,0,-1,76,79,73,60,64,-60.23,24,67.0,42.0,-959.0
2.222,3,-2,-13,0,0,-1,76,79,75,60,64,-60.2,24,76.0,33.0,-997.0
2.286,3,-2,-13,0,0,-1,76,79,75,60,64,-60.2,24,76.0,33.0,-997.0
2.339,4,-2,-13,0,0,0,76,79,77,60,64,-60.23,24,66.0,39.0,-964.0
2.401,4,-2,-13,0,0,0,76,79,77,60,64,-60.23,24,66.0,39.0,-964.0
2.464,4,-2,-13,0,0,0,76,79,78,60,64,-60.26,24,62.0,45.0,-1015.0
2.527,4,-2,-13,0,0,0,76,79,80,60,64,-60.21,24,64.0,47.0,-950.0
2.589,4,-2,-13,0,0,0,76,79,80,60,64,-60.21,24,64.0,47.0,-950.0
2.652,4,-2,-13,0,0,0,76,79,81,60,64,-60.2,24,61.0,36.0,-991.0
2.715,4,-2,-13,0,0,0,76,79,81,60,64,-60.2,24,61.0,36.0,-991.0
2.777,3,-2,-13,0,0,0,76,79,82,70,64,-60.15,25,71.0,44.0,-984.0
2.828,3,-2,-13,0,0,0,76,79,82,70,64,-60.15,25,71.0,44.0,-984.0
2.891,3,-2,-13,0,0,0,76,79,83,70,64,-60.16,25,61.0,55.0,-963.0
2.954,3,-2,-13,0,0,0,76,79,83,70,64,-60.16,25,61.0,55.0,-963.0
