time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.001,3,3,-99,0,0,0,76,79,10,0,46,-60.27,82,58.0,-61.0,-996.0
0.058,3,3,-99,0,0,0,76,79,10,0,46,-60.25,82,57.0,-62.0,-999.0
0.114,3,3,-99,0,0,0,76,79,10,0,46,-60.25,82,57.0,-62.0,-999.0
0.173,3,3,-99,0,0,0,76,79,10,0,46,-60.25,82,57.0,-62.0,-999.0
0.231,3,3,-99,0,0,0,76,79,10,0,46,-60.33,82,71.0,-57.0,-1000.0
0.290,3,3,-99,0,0,0,76,79,10,0,46,-60.33,82,55.0,-68.0,-1000.0
0.340,3,3,-99,0,0,0,76,79,10,0,46,-60.33,82,55.0,-68.0,-1000.0
0.398,3,3,-99,0,0,0,76,79,10,0,46,-60.33,82,55.0,-68.0,-1000.0
0.457,3,3,-99,0,0,0,76,79,10,0,46,-60.33,82,55.0,-46.0,-997.0
0.515,3,3,-99,0,0,0,76,79,10,0,46,-60.33,82,66.0,-76.0,-985.0
0.565,3,3,-99,0,0,0,76,79,10,0,46,-60.33,82,66.0,-76.0,-985.0
0.624,2,3,-99,0,0,0,76,79,10,0,46,-60.33,82,49.0,-27.0,-1008.0
0.675,0,0,-99,0,0,-1,76,78,10,0,46,-60.33,82,-4.0,3.0,-1131.0
0.733,0,0,-99,0,0,-1,76,78,10,0,46,-60.33,82,-4.0,3.0,-1131.0
0.792,-1,0,-99,0,0,-2,76,78,10,0,46,-60.33,83,15.0,-7.0,-1242.0
0.850,-1,0,-99,0,0,-2,76,78,10,0,46,-60.33,83,15.0,-7.0,-1242.0
0.909,2,0,-99,0,0,-5,76,78,10,0,46,-60.33,83,46.0,-65.0,-1307.0
0.967,2,0,-99,0,0,-5,76,78,10,0,46,-60.33,83,46.0,-65.0,-1307.0
1.024,1,1,-99,0,0,-7,76,78,17,10,46,-60.07,83,49.0,-50.0,-1136.0
1.075,1,2,-99,0,0,-7,76,78,25,10,46,-59.88,83,26.0,-26.0,-1038.0
1.139,1,2,-99,0,0,-7,76,78,25,10,46,-59.88,83,26.0,-26.0,-1038.0
1.198,1,2,-99,0,0,-7,76,78,25,10,46,-59.88,83,26.0,-26.0,-1038.0
1.256,1,2,-99,0,0,-7,76,78,25,10,46,-59.88,83,26.0,-26.0,-1038.0
1.315,1,2,-99,0,0,-7,76,78,38,30,46,-59.69,83,-6.0,-35.0,-971.0
1.366,1,2,-99,0,0,-7,76,78,38,30,46,-59.69,83,-6.0,-35.0,-971.0
1.424,2,2,-99,0,0,-6,76,78,45,40,46,-59.6,83,38.0,-23.0,-901.0
1.475,2,2,-99,0,0,-6,76,78,45,40,46,-59.6,83,38.0,-23.0,-901.0
1.533,2,2,-99,0,0,-5,76,78,52,40,46,-59.59,83,34.0,-40.0,-903.0
1.591,2,2,-99,0,0,-4,76,78,57,50,46,-59.6,83,68.0,-36.0,-919.0
1.656,2,2,-99,0,0,-4,76,78,57,50,46,-59.6,83,68.0,-36.0,-919.0
