time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,0,2,-122,0,0,0,75,79,10,0,90,-60.44,0,-5.0,-53.0,-999.0
0.057,0,2,-122,0,0,0,75,79,10,0,90,-60.44,0,-5.0,-53.0,-999.0
0.123,0,2,-122,0,0,0,75,79,10,0,90,-60.39,0,-6.0,-54.0,-998.0
0.180,0,2,-122,0,0,0,75,79,10,0,90,-60.39,0,-6.0,-54.0,-998.0
0.239,0,2,-122,0,0,0,75,79,10,0,90,-60.38,0,-3.0,-55.0,-999.0
0.297,0,2,-122,0,0,0,75,79,10,0,90,-60.38,0,-3.0,-55.0,-999.0
0.354,0,2,-122,0,0,0,75,79,10,0,90,-60.38,0,-8.0,-54.0,-988.0
0.411,0,2,-122,0,0,0,75,79,10,0,90,-60.38,0,-5.0,-53.0,-1001.0
0.469,0,2,-122,0,0,0,76,78,10,0,90,-60.38,0,-2.0,-29.0,-1023.0
0.527,0,2,-122,0,0,0,76,78,10,0,90,-60.38,0,-2.0,-29.0,-1023.0
0.578,0,2,-122,0,0,0,76,78,10,0,90,-60.38,0,-15.0,-2.0,-1033.0
0.629,0,2,-122,0,0,0,76,78,10,0,90,-60.38,0,-15.0,-2.0,-1033.0
0.679,0,0,-122,0,0,0,76,78,10,0,90,-60.38,0,18.0,-7.0,-1160.0
0.738,0,0,-122,0,0,0,76,78,10,0,90,-60.38,0,18.0,-7.0,-1160.0
0.798,0,0,-122,0,0,0,76,78,10,0,90,-60.38,0,18.0,-7.0,-1160.0
0.853,0,0,-122,0,0,-2,76,78,10,0,90,-60.38,0,1.0,16.0,-1316.0
0.904,0,0,-122,0,0,-5,76,78,10,0,90,-60.38,0,-34.0,26.0,-1229.0
0.962,0,0,-122,0,0,-5,76,78,10,0,90,-60.38,0,-34.0,26.0,-1229.0
1.022,0,0,-122,0,0,-5,76,78,10,0,90,-60.38,0,-34.0,26.0,-1229.0
1.079,0,-1,-122,0,0,-8,76,78,22,20,90,-59.93,0,-13.0,29.0,-1045.0
1.138,0,-1,-122,0,0,-8,76,78,22,20,90,-59.93,0,-13.0,29.0,-1045.0
1.196,0,-1,-122,0,0,-8,76,78,30,30,90,-59.94,1,0.0,14.0,-966.0
1.254,0,-1,-122,0,0,-8,76,78,30,30,90,-59.94,1,0.0,14.0,-966.0
1.319,0,-1,-122,0,0,-8,76,78,30,30,90,-59.94,1,0.0,14.0,-966.0
1.377,0,-1,-122,0,0,-6,76,78,45,40,90,-59.84,1,19.0,13.0,-914.0
1.436,0,-1,-122,0,0,-6,76,78,45,40,90,-59.84,1,19.0,13.0,-914.0
1.494,0,-1,-122,0,0,-6,76,78,45,40,90,-59.84,1,19.0,13.0,-914.0
1.552,0,-1,-122,0,0,-5,76,79,52,50,90,-59.72,1,-2.0,14.0,-888.0
1.610,0,-1,-122,0,0,-4,76,79,57,50,90,-59.75,1,0.0,13.0,-890.0
1.667,0,-1,-122,0,0,-4,76,79,57,50,90,-59.75,1,0.0,13.0,-890.0
