time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,0,-1,-110,0,0,0,78,81,10,0,46,-60.35,60,-15.0,21.0,-999.0
0.066,0,-1,-110,0,0,0,78,81,10,0,46,-60.35,60,-15.0,21.0,-999.0
0.124,0,-1,-110,0,0,0,78,81,10,0,46,-60.35,60,-15.0,22.0,-998.0
0.182,0,-1,-110,0,0,0,78,81,10,0,46,-60.35,60,-15.0,22.0,-998.0
0.241,0,-1,-110,0,0,0,78,81,10,0,46,-60.35,60,-9.0,22.0,-998.0
0.296,0,-1,-110,0,0,0,78,81,10,0,46,-60.35,60,-9.0,22.0,-998.0
0.347,0,-1,-110,0,0,0,78,81,10,0,46,-60.35,60,-21.0,17.0,-997.0
0.397,0,-1,-110,0,0,0,78,81,10,0,46,-60.35,60,-21.0,17.0,-997.0
0.455,0,-1,-110,0,0,0,78,81,10,0,46,-60.35,60,-32.0,21.0,-1025.0
0.513,0,-1,-110,0,0,0,78,81,10,0,46,-60.35,60,18.0,-7.0,-986.0
0.571,0,-1,-110,0,0,0,78,81,10,0,46,-60.35,60,18.0,-7.0,-986.0
0.622,0,-1,-110,0,0,0,78,81,10,0,46,-60.35,60,-4.0,6.0,-1083.0
0.672,0,-1,-110,0,0,0,78,81,10,0,46,-60.35,60,-4.0,6.0,-1083.0
0.730,0,0,-110,0,0,0,78,81,10,0,46,-60.35,60,25.0,-6.0,-1197.0
0.788,0,0,-110,0,0,0,78,81,10,0,46,-60.35,60,25.0,-6.0,-1197.0
0.839,-2,0,-110,0,0,-2,78,81,10,0,46,-60.35,60,27.0,-11.0,-1298.0
0.898,-2,0,-110,0,0,-2,78,81,10,0,46,-60.35,60,27.0,-11.0,-1298.0
0.956,2,1,-110,0,0,-4,78,81,10,0,46,-60.35,61,-25.0,31.0,-1222.0
1.014,0,0,-110,0,0,-6,78,81,17,0,46,-60.04,61,-5.0,33.0,-1078.0
1.072,0,0,-110,0,0,-6,78,81,17,0,46,-60.04,61,-5.0,33.0,-1078.0
1.130,0,-1,-110,0,0,-6,78,81,26,0,46,-59.94,61,-2.0,21.0,-1002.0
1.189,0,-1,-110,0,0,-6,78,81,26,0,46,-59.94,61,-2.0,21.0,-1002.0
1.247,0,-1,-110,0,0,-6,78,81,33,0,46,-59.85,61,-11.0,33.0,-1001.0
1.308,0,-1,-110,0,0,-6,78,81,33,0,46,-59.85,61,-11.0,33.0,-1001.0
1.366,-1,-2,-110,0,0,-6,78,81,42,10,46,-59.77,61,-2.0,20.0,-994.0
1.423,-1,-2,-110,0,0,-5,78,81,50,10,46,-59.62,61,2.0,18.0,-924.0
1.474,-1,-2,-110,0,0,-5,78,81,50,10,46,-59.62,61,2.0,18.0,-924.0
1.532,0,-1,-110,0,0,-5,78,81,57,20,46,-59.61,61,-32.0,28.0,-952.0
1.590,0,-1,-110,0,0,-5,78,81,57,20,46,-59.61,61,-32.0,28.0,-952.0
1.656,0,-1,-110,0,0,-4,78,81,64,20,46,-59.53,61,36.0,26.0,-924.0
1.714,0,-1,-110,0,0,-4,78,81,64,20,46,-59.53,61,36.0,26.0,-924.0
1.772,0,-2,-110,0,0,-3,79,82,71,30,46,-59.47,61,-4.0,19.0,-900.0
1.830,0,-2,-110,0,0,-2,79,82,76,30,46,-59.36,61,1.0,33.0,-948.0
1.889,0,-2,-110,0,0,-2,79,82,76,30,46,-59.36,61,1.0,33.0,-948.0
1.946,0,-2,-110,0,0,-1,79,82,81,30,46,-59.33,62,16.0,12.0,-930.0
2.006,0,-2,-110,0,0,-1,79,82,81,30,46,-59.33,62,16.0,12.0,-930.0
2.064,0,-2,-110,0,0,-1,79,82,85,30,46,-59.28,62,-12.0,33.0,-950.0
2.123,0,-2,-110,0,0,-1,79,82,85,30,46,-59.28,62,-12.0,33.0,-950.0
2.181,0,-1,-110,0,0,0,79,82,88,40,46,-59.31,62,-3.0,27.0,-974.0
2.239,0,-1,-110,0,0,0,79,82,91,40,46,-59.26,62,-17.0,26.0,-930.0
2.304,0,-1,-110,0,0,0,79,82,91,40,46,-59.26,62,-17.0,26.0,-930.0
2.363,0,-1,-110,0,0,0,79,82,93,40,46,-59.21,62,-2.0,30.0,-922.0
2.421,0,-1,-110,0,0,0,79,82,93,40,46,-59.21,62,-2.0,30.0,-922.0
2.471,0,-1,-110,0,0,0,79,82,95,40,46,-59.19,62,16.0,33.0,-945.0
2.530,0,-1,-110,0,0,0,79,82,95,40,46,-59.19,62,16.0,33.0,-945.0
2.589,0,-1,-110,0,0,0,79,82,96,40,46,-59.23,62,-8.0,34.0,-949.0
2.647,0,0,-110,0,0,0,79,82,97,50,46,-59.25,62,7.0,26.0,-955.0
2.705,0,0,-110,0,0,0,79,82,97,50,46,-59.25,62,7.0,26.0,-955.0
2.763,0,-1,-110,0,0,0,79,81,98,50,46,-59.22,62,-13.0,32.0,-1000.0
2.819,0,-1,-110,0,0,0,79,81,98,50,46,-59.22,62,-13.0,32.0,-1000.0
2.870,0,-1,-110,0,0,0,79,81,98,50,46,-59.18,62,21.0,28.0,-992.0
2.928,0,-1,-110,0,0,0,79,81,98,50,46,-59.18,62,21.0,28.0,-992.0
2.987,0,-1,-110,0,0,0,79,81,98,50,46,-59.24,63,3.0,20.0,-971.0
3.038,0,-1,-110,0,0,0,79,81,98,50,46,-59.24,63,3.0,20.0,-971.0
3.088,0,-1,-110,0,0,1,79,81,99,50,46,-59.21,63,5.0,23.0,-971.0
3.147,0,-1,-110,0,0,1,79,81,99,50,46,-59.21,63,5.0,23.0,-971.0
3.207,0,-1,-110,0,0,1,79,81,99,50,46,-59.16,63,37.0,14.0,-959.0
3.272,0,-1,-110,0,0,1,79,81,99,50,46,-59.16,63,37.0,14.0,-959.0
3.337,0,-1,-110,0,0,1,79,81,99,50,46,-59.16,63,37.0,14.0,-959.0
3.396,0,-1,-110,0,0,1,79,81,98,50,46,-59.14,63,-11.0,22.0,-978.0
3.455,0,0,-110,0,0,1,79,81,97,50,46,-59.19,63,0.0,23.0,-962.0
3.505,0,0,-110,0,0,1,79,81,97,50,46,-59.19,63,0.0,23.0,-962.0
3.564,0,0,-110,0,0,1,79,81,97,50,46,-59.19,63,0.0,23.0,-962.0
3.623,0,0,-110,0,0,1,79,81,95,50,46,-59.25,63,-25.0,23.0,-964.0
3.681,0,0,-110,0,0,1,79,81,95,50,46,-59.25,63,-25.0,23.0,-964.0
3.740,0,0,-110,0,0,1,78,80,94,50,46,-59.33,63,28.0,21.0,-976.0
3.798,0,0,-110,0,0,1,78,80,94,50,46,-59.33,63,28.0,21.0,-976.0
3.863,0,0,-110,0,0,1,78,80,94,50,46,-59.33,63,28.0,21.0,-976.0
3.920,0,-1,-110,0,0,1,78,80,91,50,46,-59.23,64,21.0,29.0,-993.0
3.977,0,-1,-110,0,0,1,78,80,91,50,46,-59.23,64,21.0,29.0,-993.0
4.029,0,-1,-110,0,0,1,78,80,90,50,46,-59.31,64,8.0,32.0,-1009.0
4.088,0,-1,-110,0,0,1,78,80,90,50,46,-59.31,64,8.0,32.0,-1009.0
4.146,0,-1,-110,0,0,1,78,80,90,50,46,-59.31,64,8.0,32.0,-1009.0
4.204,0,-1,-110,0,0,1,78,80,88,50,46,-59.29,64,0.0,18.0,-999.0
4.262,0,-1,-110,0,0,1,78,80,87,40,46,-59.31,64,13.0,7.0,-1017.0
4.313,0,-1,-110,0,0,1,78,80,87,40,46,-59.31,64,13.0,7.0,-1017.0
4.377,0,-1,-110,0,0,1,78,80,87,40,46,-59.31,64,13.0,7.0,-1017.0
4.428,0,-1,-110,0,0,1,78,80,85,40,46,-59.42,64,0.0,23.0,-996.0
4.486,0,-1,-110,0,0,1,78,80,84,40,46,-59.39,64,11.0,17.0,-1056.0
4.545,0,-1,-110,0,0,1,78,80,83,40,46,-59.38,64,-8.0,26.0,-1015.0
4.596,0,-1,-110,0,0,1,78,80,83,40,46,-59.38,64,-8.0,26.0,-1015.0
4.654,0,-1,-110,0,0,1,78,80,83,40,46,-59.38,64,-8.0,26.0,-1015.0
4.713,0,-1,-110,0,0,0,78,80,82,40,46,-59.37,64,17.0,18.0,-1000.0
4.771,0,-1,-110,0,0,0,77,80,80,40,46,-59.36,64,-7.0,24.0,-995.0
4.822,0,-1,-110,0,0,0,77,80,80,40,46,-59.36,64,-7.0,24.0,-995.0
4.881,0,-1,-110,0,0,0,77,80,80,40,46,-59.36,64,-7.0,24.0,-995.0
4.939,0,-1,-110,0,0,0,77,80,79,40,46,-59.42,64,-26.0,29.0,-1036.0
4.997,0,-1,-110,0,0,0,77,80,78,40,46,-59.37,65,-11.0,17.0,-1005.0
5.055,0,-1,-110,0,0,0,77,80,77,40,46,-59.4,65,2.0,21.0,-992.0
5.113,0,-1,-110,0,0,0,77,80,77,40,46,-59.4,65,2.0,21.0,-992.0
5.172,0,-1,-110,0,0,0,77,80,76,40,46,-59.36,65,-18.0,25.0,-1079.0
5.230,0,-1,-110,0,0,0,77,80,76,40,46,-59.36,65,-18.0,25.0,-1079.0
5.280,0,-1,-110,0,0,0,77,80,76,40,46,-59.4,65,30.0,10.0,-1007.0
5.346,0,-1,-110,0,0,0,77,80,76,40,46,-59.4,65,30.0,10.0,-1007.0
5.404,0,-1,-110,0,0,0,77,80,76,40,46,-59.4,65,30.0,10.0,-1007.0
5.455,0,-1,-110,0,0,0,77,80,75,30,46,-59.4,65,-15.0,23.0,-1027.0
5.513,0,-1,-110,0,0,0,77,80,75,30,46,-59.39,65,-10.0,29.0,-995.0
5.573,0,0,-110,0,0,0,77,80,74,30,46,-59.42,65,8.0,15.0,-1013.0
5.632,0,0,-110,0,0,0,77,80,74,30,46,-59.42,65,8.0,15.0,-1013.0
5.690,0,0,-110,0,0,0,77,80,74,30,46,-59.42,65,8.0,15.0,-1013.0
5.749,0,-1,-110,0,0,0,77,80,74,30,46,-59.42,65,15.0,27.0,-1023.0
5.807,0,0,-110,0,0,0,77,79,74,30,46,-59.42,65,2.0,6.0,-990.0
5.864,0,0,-110,0,0,0,77,79,74,30,46,-59.42,65,2.0,6.0,-990.0
5.915,0,0,-110,0,0,0,77,79,75,30,46,-59.33,65,-2.0,19.0,-987.0
5.973,0,-1,-110,0,0,0,77,79,75,30,46,-59.44,66,14.0,18.0,-1015.0
6.031,0,-1,-110,0,0,0,77,79,75,30,46,-59.44,66,14.0,18.0,-1015.0
6.090,0,-1,-110,0,0,0,77,79,75,30,46,-59.46,66,-15.0,30.0,-988.0
6.156,0,-1,-110,0,0,0,77,79,75,30,46,-59.46,66,-15.0,30.0,-988.0
6.213,0,-1,-110,0,0,0,77,79,75,30,46,-59.46,66,-15.0,30.0,-988.0
6.271,0,-1,-110,0,0,0,77,79,76,30,46,-59.44,66,-4.0,22.0,-1026.0
6.322,0,-1,-110,0,0,0,77,79,76,30,46,-59.44,66,-4.0,22.0,-1026.0
6.380,0,-1,-110,0,0,0,77,79,76,30,46,-59.44,66,-4.0,22.0,-1026.0
6.439,0,-1,-110,0,0,0,77,79,76,30,46,-59.44,66,-4.0,22.0,-1026.0
