time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,0,0,10,0,0,0,91,93,78,60,82,-63.25,5,-11.0,10.0,-986.0
0.062,0,0,10,0,0,0,91,93,78,60,82,-63.24,5,5.0,13.0,-999.0
0.125,0,0,10,0,0,0,91,93,78,60,82,-63.24,5,5.0,13.0,-999.0
0.188,0,0,10,0,0,0,91,93,78,60,82,-63.25,5,-9.0,11.0,-1016.0
0.250,0,0,10,0,0,0,91,93,78,60,82,-63.25,5,-9.0,11.0,-1016.0
0.303,0,0,10,0,0,0,91,93,78,60,82,-63.21,5,-4.0,10.0,-992.0
0.366,0,0,10,0,0,0,91,93,79,60,82,-63.23,5,8.0,1.0,-984.0
0.429,0,0,10,0,0,0,91,93,79,60,82,-63.23,5,8.0,1.0,-984.0
0.492,0,0,10,0,0,0,91,93,79,60,82,-63.25,5,20.0,3.0,-1008.0
0.554,0,0,10,0,0,0,91,93,79,60,82,-63.25,5,20.0,3.0,-1008.0
0.617,0,0,10,0,0,0,91,93,79,60,82,-63.27,5,-7.0,15.0,-1016.0
0.680,0,0,10,0,0,0,91,93,79,60,82,-63.23,5,20.0,4.0,-1011.0
0.742,0,0,10,0,0,0,90,93,80,60,82,-63.17,6,-1.0,19.0,-1026.0
0.793,0,0,10,0,0,0,90,93,80,60,82,-63.17,6,-1.0,19.0,-1026.0
0.857,0,0,10,0,0,0,90,93,80,60,82,-63.23,6,4.0,4.0,-1000.0
0.920,0,0,10,0,0,0,90,93,80,60,82,-63.23,6,4.0,4.0,-1000.0
0.982,0,0,10,0,0,0,90,93,80,60,82,-63.24,6,15.0,-1.0,-989.0
1.045,0,0,10,0,0,0,90,93,81,60,82,-63.19,6,6.0,9.0,-982.0
1.108,0,0,10,0,0,0,90,93,81,60,82,-63.19,6,6.0,9.0,-982.0
1.170,1,0,10,0,0,0,90,93,81,60,82,-63.11,6,-1.0,1.0,-964.0
1.233,0,0,10,0,0,0,90,93,81,60,82,-63.17,6,11.0,-1.0,-988.0
1.296,0,0,10,0,0,0,90,93,81,60,82,-63.17,6,11.0,-1.0,-988.0
1.349,0,0,10,0,0,0,90,93,81,60,82,-63.16,6,8.0,4.0,-1025.0
1.412,0,0,10,0,0,0,90,93,81,60,82,-63.16,6,8.0,4.0,-1025.0
1.474,0,0,10,0,0,0,90,93,82,60,82,-63.13,6,45.0,-13.0,-1059.0
1.537,0,0,10,0,0,-1,90,93,83,70,82,-63.16,6,7.0,15.0,-1031.0
1.600,0,0,10,0,0,-1,90,93,83,70,82,-63.16,6,7.0,15.0,-1031.0
1.662,0,0,10,0,0,-1,90,93,84,70,82,-63.22,6,-7.0,14.0,-1010.0
1.725,0,0,10,0,0,-1,90,93,84,70,82,-63.22,6,-7.0,14.0,-1010.0
1.788,0,0,10,0,0,-1,90,93,86,70,82,-63.16,7,37.0,-15.0,-996.0
1.841,0,0,10,0,0,-1,90,93,86,70,82,-63.16,7,37.0,-15.0,-996.0
1.904,0,0,10,0,0,-1,90,93,88,70,82,-63.19,7,21.0,0.0,-1015.0
1.967,0,0,10,0,0,-1,90,93,91,70,82,-63.16,7,-7.0,10.0,-1012.0
2.030,0,0,10,0,0,-1,90,93,91,70,82,-63.16,7,-7.0,10.0,-1012.0
2.093,0,0,10,0,0,-1,90,93,92,70,82,-63.07,7,11.0,7.0,-1021.0
2.156,0,0,10,0,0,-1,90,93,94,70,82,-63.11,7,22.0,-3.0,-975.0
2.219,0,0,10,0,0,-1,90,93,94,70,82,-63.11,7,22.0,-3.0,-975.0
2.281,0,0,10,0,0,-1,90,93,95,80,82,-63.06,7,10.0,-7.0,-957.0
2.334,0,0,10,0,0,-1,90,93,95,80,82,-63.06,7,10.0,-7.0,-957.0
2.397,0,0,10,0,0,-1,90,93,97,80,82,-63.07,7,-8.0,6.0,-939.0
2.460,-1,0,10,0,0,0,90,93,98,80,82,-63.03,7,26.0,-12.0,-969.0
2.523,-1,0,10,0,0,0,90,93,98,80,82,-63.03,7,26.0,-12.0,-969.0
2.586,-2,0,10,0,0,0,90,93,99,80,82,-63.02,7,7.0,7.0,-982.0
2.649,-2,0,10,0,0,0,90,93,99,80,82,-63.02,7,7.0,7.0,-982.0
2.712,-2,0,10,0,0,0,90,93,100,80,82,-63.05,7,9.0,7.0,-992.0
2.775,-2,0,10,1,0,0,90,92,99,80,82,-63.02,8,3.0,5.0,-990.0
2.826,-2,0,10,1,0,0,90,92,99,80,82,-63.02,8,3.0,5.0,-990.0
2.890,-2,0,10,1,0,0,90,92,99,80,82,-63.06,8,-29.0,9.0,-962.0
2.953,-2,0,10,1,0,0,90,92,99,80,82,-63.06,8,-29.0,9.0,-962.0
3.016,-2,0,10,2,0,0,90,92,99,80,82,-63.07,8,4.0,11.0,-1020.0
3.079,-1,0,10,2,0,0,90,92,100,80,82,-62.98,8,-26.0,4.0,-961.0
3.142,-1,0,10,2,0,0,90,92,98,80,82,-63.09,8,-5.0,10.0,-999.0
3.205,-1,0,10,2,0,0,90,92,98,80,82,-63.09,8,-5.0,10.0,-999.0
3.267,-1,0,10,2,0,0,90,92,98,80,82,-63.0,8,-20.0,21.0,-1001.0
3.330,-1,0,10,2,0,0,90,92,98,80,82,-63.07,8,0.0,7.0,-1004.0
3.382,-1,0,10,2,0,0,90,92,98,80,82,-63.07,8,0.0,7.0,-1004.0
3.444,-1,0,10,3,0,0,90,92,96,80,82,-63.07,8,-18.0,11.0,-1004.0
3.507,-1,0,10,3,0,0,90,92,96,80,82,-63.07,8,-18.0,11.0,-1004.0
3.570,-1,0,10,3,0,0,90,92,97,80,82,-63.09,8,-61.0,24.0,-1013.0
3.633,-1,0,10,3,0,0,90,92,96,80,82,-63.06,8,-13.0,5.0,-993.0
3.696,-1,0,10,3,0,0,90,92,96,80,82,-63.06,8,-13.0,5.0,-993.0
3.759,-1,0,10,3,0,0,89,91,96,80,82,-63.04,9,-54.0,15.0,-979.0
3.822,-1,0,10,3,0,0,89,91,96,80,82,-63.04,9,-54.0,15.0,-979.0
3.874,-1,0,10,3,0,0,89,91,96,80,82,-63.13,9,-34.0,19.0,-1024.0
3.937,-1,0,10,3,0,0,89,91,97,80,82,-63.13,9,-12.0,0.0,-974.0
4.000,-1,0,10,3,0,0,89,91,97,80,82,-63.13,9,-12.0,0.0,-974.0
4.063,0,0,10,3,0,0,89,91,98,80,82,-63.11,9,-21.0,9.0,-996.0
4.126,0,0,10,3,0,0,89,91,98,80,82,-63.11,9,-21.0,9.0,-996.0
4.188,0,0,10,3,0,0,89,91,98,80,82,-63.13,9,0.0,-4.0,-982.0
4.251,0,0,10,3,0,0,89,91,97,80,82,-63.05,9,-3.0,5.0,-1008.0
4.314,0,0,10,3,0,0,89,91,97,80,82,-63.05,9,-3.0,5.0,-1008.0
4.366,0,0,10,3,0,0,89,91,98,80,82,-63.05,9,-15.0,6.0,-998.0
4.429,0,0,10,3,0,0,89,91,98,80,82,-63.05,9,-15.0,6.0,-998.0
4.492,0,0,10,3,0,0,89,91,98,80,82,-63.03,9,2.0,4.0,-1026.0
4.554,0,0,10,3,0,0,89,91,98,80,82,-63.07,9,13.0,4.0,-1020.0
4.617,0,0,10,3,0,0,89,91,98,80,82,-63.07,9,13.0,4.0,-1020.0
4.680,0,0,10,3,0,0,89,91,97,80,82,-63.07,9,5.0,-1.0,-992.0
4.743,0,0,10,3,0,0,89,91,97,80,82,-63.07,9,5.0,-1.0,-992.0
4.806,0,0,10,3,0,0,88,91,98,80,82,-63.06,10,-4.0,-2.0,-999.0
4.857,0,0,10,3,0,0,88,91,98,80,82,-63.06,10,-34.0,6.0,-980.0
4.921,0,0,10,3,0,0,88,91,98,80,82,-63.06,10,-34.0,6.0,-980.0
4.984,0,0,10,3,0,0,88,91,98,80,82,-63.06,10,-16.0,5.0,-1016.0
5.047,0,0,10,3,0,0,88,91,98,80,82,-63.06,10,-16.0,5.0,-1016.0
5.110,0,0,10,3,0,0,88,91,98,80,82,-63.04,10,-19.0,3.0,-996.0
5.172,0,0,10,3,0,0,88,91,97,80,82,-63.07,10,-35.0,15.0,-983.0
5.235,0,0,10,3,0,0,88,91,97,80,82,-63.07,10,-35.0,15.0,-983.0
5.298,0,0,10,3,0,0,88,91,97,80,82,-63.08,10,-23.0,6.0,-1003.0
5.360,0,0,10,3,0,0,88,91,97,80,82,-63.08,10,-23.0,6.0,-1003.0
5.413,0,0,10,3,0,0,88,91,98,80,82,-63.07,10,12.0,-7.0,-992.0
