time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,0,0,2,0,0,0,89,90,81,70,69,-66.06,29,-4.0,-13.0,-997.0
0.061,0,0,2,0,0,0,89,90,81,70,69,-66.06,29,-4.0,-13.0,-997.0
0.125,0,0,2,0,0,0,89,90,81,70,69,-66.06,29,-4.0,-13.0,-997.0
0.186,0,0,1,0,0,0,88,90,80,70,69,-66.07,29,-2.0,-5.0,-1000.0
0.249,0,0,1,0,0,0,88,90,80,70,69,-66.07,29,-2.0,-5.0,-1000.0
0.310,-1,0,1,0,0,0,88,90,80,70,69,-66.15,29,-1.0,-1.0,-999.0
0.373,-1,0,1,0,0,0,88,90,80,70,69,-66.15,29,-1.0,-1.0,-999.0
0.435,-1,0,1,0,0,0,88,90,81,70,69,-66.07,29,1.0,0.0,-1003.0
0.498,-1,0,1,0,0,0,88,90,81,70,69,-66.05,29,-11.0,-1.0,-996.0
0.559,-1,0,1,0,0,0,88,90,81,70,69,-66.05,29,-11.0,-1.0,-996.0
0.621,-1,0,1,0,0,0,88,90,81,70,69,-66.06,29,-17.0,9.0,-990.0
0.683,-1,0,1,0,0,0,88,90,81,70,69,-66.06,29,-17.0,9.0,-990.0
0.745,-1,0,1,0,0,0,88,90,81,70,69,-66.06,30,-19.0,10.0,-1002.0
0.807,-1,0,1,0,0,0,88,90,81,70,69,-66.03,30,-8.0,-5.0,-1001.0
0.870,-1,0,1,0,0,0,88,90,81,70,69,-66.03,30,-8.0,-5.0,-1001.0
0.933,-1,0,1,1,0,0,88,90,81,70,69,-66.02,30,-5.0,-10.0,-988.0
0.995,-1,0,1,1,0,0,88,90,81,70,69,-66.02,30,-5.0,-10.0,-988.0
1.056,-1,0,1,1,0,0,88,90,80,70,69,-66.04,30,-5.0,-9.0,-1002.0
1.119,-1,0,1,1,0,0,87,90,80,70,69,-66.03,30,-12.0,-8.0,-996.0
1.181,-1,0,1,1,0,0,87,90,80,70,69,-66.03,30,-12.0,-8.0,-996.0
1.243,-1,0,1,1,0,0,87,90,80,70,69,-66.01,30,-4.0,0.0,-995.0
1.306,-1,0,1,1,0,0,87,90,79,70,69,-66.0,30,-14.0,-4.0,-994.0
1.367,-1,0,1,1,0,0,87,90,79,70,69,-66.0,30,-14.0,-4.0,-994.0
1.430,-1,0,1,1,0,0,87,90,80,70,69,-66.07,30,-10.0,-3.0,-995.0
1.492,-1,0,1,1,0,0,87,90,80,70,69,-66.07,30,-10.0,-3.0,-995.0
1.554,0,0,1,1,0,0,87,90,80,70,69,-66.07,30,-24.0,7.0,-1012.0
1.617,0,0,1,1,0,0,87,90,80,70,69,-66.07,30,-5.0,-6.0,-1003.0
1.679,0,0,1,1,0,0,87,90,80,70,69,-66.07,30,-5.0,-6.0,-1003.0
