time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,0,0,40,0,0,0,90,92,80,70,52,-8.33,16,3.0,-11.0,-1006.0
0.053,0,0,41,0,0,0,90,92,80,70,52,-8.36,16,-7.0,-10.0,-1003.0
0.112,0,0,41,0,0,0,90,92,80,70,52,-8.36,16,-7.0,-10.0,-1003.0
0.176,0,0,41,0,0,0,90,92,79,70,52,-8.31,16,-2.0,-13.0,-1005.0
0.240,0,0,41,0,0,0,90,92,79,70,52,-8.38,17,-20.0,-4.0,-1006.0
0.304,0,0,41,0,0,0,90,92,79,70,52,-8.38,17,-20.0,-4.0,-1006.0
0.361,0,0,41,0,0,0,90,92,79,70,52,-8.31,17,0.0,2.0,-1001.0
0.425,0,0,41,0,0,0,90,92,79,70,52,-8.31,17,0.0,2.0,-1001.0
0.481,0,0,40,0,0,0,90,92,79,70,52,-8.33,17,-9.0,-2.0,-998.0
0.537,0,0,40,0,0,0,90,92,79,70,52,-8.33,17,-9.0,-2.0,-998.0
0.593,0,0,40,0,0,0,90,92,79,70,52,-8.33,17,-5.0,-4.0,-1005.0
0.653,0,0,40,0,0,0,90,92,79,70,52,-8.33,17,-5.0,-4.0,-1005.0
0.705,0,0,40,0,0,0,90,92,78,70,52,-8.31,17,1.0,2.0,-999.0
0.769,0,0,41,0,0,0,90,92,78,70,52,-8.33,17,-12.0,7.0,-1001.0
0.826,0,0,41,0,0,0,90,92,78,70,52,-8.33,17,-12.0,7.0,-1001.0
0.882,0,0,40,0,0,0,90,92,78,60,52,-8.35,17,-4.0,-20.0,-1047.0
0.946,0,0,40,0,0,0,90,92,78,60,52,-8.35,17,-4.0,-20.0,-1047.0
1.002,1,0,40,0,0,0,90,92,78,60,52,-8.33,17,-2.0,-10.0,-1013.0
1.066,1,0,40,0,0,0,90,92,79,60,52,-8.33,17,-8.0,0.0,-1015.0
1.122,1,0,40,0,0,0,90,92,79,60,52,-8.33,17,-8.0,0.0,-1015.0
