time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,-2,6,60,0,0,0,48,51,90,70,73,-70.38,6,-157.0,195.0,-920.0
0.063,-2,6,60,0,0,0,48,51,90,70,73,-70.38,6,-157.0,195.0,-920.0
0.126,-2,7,58,0,0,0,48,51,91,70,73,-70.43,6,-62.0,131.0,-1001.0
0.188,-2,7,58,0,0,0,48,51,91,70,73,-70.43,6,-62.0,131.0,-1001.0
0.251,-2,6,54,0,0,0,48,51,91,70,72,-70.5,6,-128.0,58.0,-1089.0
0.314,-2,3,50,0,0,0,48,51,90,70,72,-70.43,6,-71.0,-220.0,-941.0
0.366,-2,3,50,0,0,0,48,51,90,70,72,-70.43,6,-71.0,-220.0,-941.0
0.429,-3,1,50,0,0,0,48,51,90,70,72,-70.52,6,-116.0,-86.0,-1054.0
0.492,-3,1,50,0,0,0,48,51,90,70,72,-70.52,6,-116.0,-86.0,-1054.0
0.555,-3,3,50,0,0,0,48,51,90,70,72,-70.46,7,-187.0,213.0,-854.0
0.618,-3,3,48,0,0,0,48,51,89,70,72,-70.45,7,-85.0,21.0,-1047.0
0.680,-3,3,48,0,0,0,48,51,89,70,72,-70.45,7,-85.0,21.0,-1047.0
0.743,-3,2,44,0,0,0,48,51,88,70,72,-70.44,7,50.0,5.0,-1127.0
0.806,-3,2,44,0,0,0,48,51,88,70,72,-70.44,7,50.0,5.0,-1127.0
0.859,-4,4,43,0,0,0,48,51,89,70,72,-70.5,7,-54.0,-200.0,-1004.0
0.922,-4,4,43,0,0,0,48,51,90,70,72,-70.47,7,24.0,-206.0,-961.0
0.985,-4,4,43,0,0,0,48,51,90,70,72,-70.47,7,24.0,-206.0,-961.0
1.048,-3,3,41,0,0,0,48,51,89,70,72,-70.46,7,-90.0,-99.0,-1014.0
1.111,-3,3,41,0,0,0,48,51,89,70,72,-70.46,7,-90.0,-99.0,-1014.0
1.173,-2,2,40,0,0,0,49,51,90,70,72,-70.48,7,-27.0,-287.0,-862.0
1.236,-1,2,38,0,0,1,49,51,87,70,72,-70.53,7,-120.0,-425.0,-805.0
1.300,-1,2,38,0,0,1,49,51,87,70,72,-70.53,7,-120.0,-425.0,-805.0
1.350,-2,5,40,0,0,1,49,51,86,70,72,-70.6,7,-21.0,-415.0,-810.0
1.414,-2,5,40,0,0,1,49,51,86,70,72,-70.6,7,-21.0,-415.0,-810.0
1.477,-2,7,42,0,0,2,49,51,84,70,72,-70.63,7,-53.0,-1.0,-854.0
1.540,-2,7,42,0,0,2,49,51,81,70,72,-70.63,8,-198.0,-77.0,-947.0
1.603,-2,7,42,0,0,2,49,51,81,70,72,-70.63,8,-198.0,-77.0,-947.0
1.665,-3,6,43,0,0,2,49,51,79,70,72,-70.72,8,-49.0,-41.0,-979.0
1.729,-3,6,43,0,0,2,49,51,79,70,72,-70.72,8,-49.0,-41.0,-979.0
1.791,-4,5,43,0,0,1,49,51,77,60,72,-70.75,8,-58.0,-189.0,-1105.0
1.854,-5,4,44,0,0,0,49,51,75,60,72,-70.67,8,-57.0,-172.0,-1084.0
1.906,-5,4,44,0,0,0,49,51,75,60,72,-70.67,8,-57.0,-172.0,-1084.0
1.969,-5,4,44,0,0,0,49,51,74,60,72,-70.73,8,-12.0,-184.0,-1062.0
2.032,-5,4,44,0,0,0,49,51,74,60,72,-70.73,8,-12.0,-184.0,-1062.0
2.094,-5,5,44,0,0,0,49,51,75,60,72,-70.67,8,-50.0,-134.0,-997.0
2.157,-4,5,45,0,0,0,49,51,76,60,72,-70.64,8,-25.0,-76.0,-1006.0
2.220,-4,5,45,0,0,0,49,51,76,60,72,-70.64,8,-25.0,-76.0,-1006.0
2.283,-4,5,44,0,0,0,49,51,76,60,71,-70.64,8,-73.0,-103.0,-1002.0
2.345,-3,4,44,0,0,0,49,51,76,60,71,-70.66,8,-89.0,-93.0,-923.0
2.397,-3,4,44,0,0,0,49,51,76,60,71,-70.66,8,-89.0,-93.0,-923.0
2.460,-3,4,44,0,0,0,49,51,77,60,71,-70.59,8,-46.0,-95.0,-972.0
2.522,-3,4,44,0,0,0,49,51,77,60,71,-70.59,8,-46.0,-95.0,-972.0
2.584,-3,4,44,0,0,0,49,51,77,60,71,-70.69,9,-55.0,-96.0,-995.0
2.647,-3,4,44,0,0,0,49,51,77,60,71,-70.69,9,-55.0,-96.0,-995.0
2.710,-3,4,43,0,0,0,49,51,76,60,71,-70.76,9,-55.0,-115.0,-1009.0
2.772,-2,3,43,0,0,0,49,51,76,60,71,-70.69,9,-57.0,-54.0,-964.0
2.835,-2,3,43,0,0,0,49,51,76,60,71,-70.69,9,-57.0,-54.0,-964.0
2.888,-2,3,44,0,0,0,49,51,77,60,71,-70.71,9,-44.0,-92.0,-987.0
2.951,-2,3,44,0,0,0,49,51,77,60,71,-70.71,9,-44.0,-92.0,-987.0
3.013,-2,3,44,0,0,0,49,51,77,60,71,-70.7,9,-70.0,-101.0,-985.0
3.076,-2,3,44,0,0,0,49,51,76,60,71,-70.71,9,-66.0,-100.0,-1015.0
3.139,-2,3,44,0,0,0,49,51,76,60,71,-70.71,9,-66.0,-100.0,-1015.0
3.202,-2,3,44,0,0,0,49,52,76,60,71,-70.76,9,-50.0,-50.0,-1007.0
3.264,-3,3,45,0,0,0,49,52,76,60,71,-70.67,9,-58.0,-48.0,-988.0
3.327,-2,3,45,0,0,0,49,52,76,60,71,-70.7,9,-60.0,-58.0,-981.0
3.390,-2,3,45,0,0,0,49,52,76,60,71,-70.7,9,-60.0,-58.0,-981.0
3.442,-2,3,45,0,0,0,49,52,76,60,71,-70.74,9,-65.0,-73.0,-1004.0
3.504,-2,3,45,0,0,0,49,52,76,60,71,-70.74,9,-65.0,-73.0,-1004.0
3.567,-2,3,45,0,0,0,49,52,76,60,71,-70.75,10,-61.0,-77.0,-1040.0
3.630,-2,3,45,0,0,0,49,52,76,60,71,-70.74,10,-79.0,-61.0,-984.0
