time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,0,0,96,0,0,0,49,52,83,70,89,-62.03,6,36.0,7.0,-1013.0
0.063,0,0,96,0,0,0,49,52,83,70,89,-62.09,6,40.0,1.0,-1001.0
0.126,0,0,96,0,0,0,49,52,83,70,89,-62.09,6,40.0,1.0,-1001.0
0.188,0,0,96,0,0,0,49,52,83,70,89,-61.99,6,27.0,-3.0,-986.0
0.251,0,0,96,0,0,0,49,52,83,70,89,-61.96,7,23.0,-11.0,-1001.0
0.314,0,0,96,0,0,0,49,52,83,70,89,-61.96,7,23.0,-11.0,-1001.0
0.377,0,0,96,0,0,0,49,52,83,70,89,-62.0,7,12.0,-8.0,-994.0
0.439,0,0,96,0,0,0,49,52,83,70,89,-61.95,7,27.0,-16.0,-997.0
0.503,0,0,96,0,0,0,49,52,83,70,89,-61.95,7,27.0,-16.0,-997.0
0.554,0,0,96,0,0,0,49,52,83,70,89,-61.86,7,18.0,-10.0,-1002.0
0.617,0,0,96,0,0,0,49,52,83,70,89,-61.86,7,18.0,-10.0,-1002.0
0.680,0,0,96,0,0,0,49,51,83,70,89,-61.95,7,24.0,-18.0,-1000.0
0.743,0,0,96,0,0,0,49,51,83,70,89,-61.95,7,24.0,-18.0,-1000.0
0.806,0,0,96,0,0,0,49,51,83,70,89,-61.98,7,17.0,-15.0,-999.0
0.868,0,0,96,0,0,0,49,51,83,70,89,-62.0,7,1.0,-13.0,-999.0
0.932,0,0,96,0,0,0,49,51,83,70,89,-62.0,7,1.0,-13.0,-999.0
0.994,0,0,96,0,0,0,49,51,82,70,89,-61.96,7,21.0,-9.0,-1013.0
1.047,0,0,96,0,0,0,49,51,82,70,89,-61.96,7,21.0,-9.0,-1013.0
1.111,0,0,96,0,0,0,49,51,82,70,89,-61.98,7,2.0,-22.0,-1001.0
1.173,0,0,96,0,0,0,49,51,82,70,89,-61.9,7,3.0,-15.0,-994.0
1.236,0,0,96,0,0,0,49,51,82,70,89,-61.9,7,3.0,-15.0,-994.0
1.299,0,0,96,0,0,0,49,51,81,70,89,-61.96,8,1.0,-14.0,-996.0
1.362,0,0,96,0,0,0,49,51,81,70,89,-61.94,8,13.0,-10.0,-1010.0
1.425,0,0,96,0,0,0,49,51,81,70,89,-61.94,8,13.0,-10.0,-1010.0
1.488,0,0,94,0,0,0,49,51,81,70,89,-61.98,8,-265.0,-361.0,-996.0
