time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,0,0,82,0,0,0,87,90,86,90,49,-71.6,40,-6.0,0.0,-1001.0
0.063,0,0,82,0,0,0,87,90,86,90,49,-71.59,40,2.0,0.0,-997.0
0.126,0,0,82,0,0,0,87,90,86,90,49,-71.59,40,2.0,0.0,-997.0
0.188,0,0,82,0,0,0,87,90,86,90,49,-71.62,40,28.0,-2.0,-977.0
0.251,0,0,82,0,0,0,87,89,86,90,49,-71.59,40,2.0,8.0,-1025.0
0.314,0,0,82,0,0,0,87,89,86,90,49,-71.59,40,2.0,8.0,-1025.0
0.376,0,0,82,0,0,0,87,89,86,90,49,-71.58,40,-36.0,9.0,-986.0
0.439,0,0,82,0,0,0,87,89,86,90,49,-71.58,40,-36.0,9.0,-986.0
0.491,0,0,82,0,0,0,87,89,87,90,49,-71.57,40,3.0,-5.0,-986.0
0.554,0,0,82,0,0,0,87,89,87,90,49,-71.56,40,22.0,-11.0,-1000.0
0.617,0,0,82,0,0,0,87,89,87,90,49,-71.56,40,22.0,-11.0,-1000.0
0.679,0,0,82,0,0,0,87,89,88,90,49,-71.54,40,12.0,13.0,-1002.0
0.742,0,0,82,0,0,0,87,89,88,90,49,-71.54,40,12.0,13.0,-1002.0
0.804,1,0,82,0,0,0,87,89,89,90,49,-71.55,40,3.0,6.0,-994.0
0.867,0,0,82,0,0,0,87,89,90,90,49,-71.49,41,11.0,1.0,-995.0
0.929,1,0,82,0,0,0,87,89,91,90,49,-71.48,41,3.0,15.0,-1002.0
0.982,1,0,82,0,0,0,87,89,91,90,49,-71.48,41,3.0,15.0,-1002.0
1.044,1,0,82,0,0,0,87,89,91,90,49,-71.56,41,2.0,17.0,-1010.0
1.108,1,0,82,0,0,0,87,89,91,90,49,-71.56,41,2.0,17.0,-1010.0
1.170,2,0,82,0,0,0,87,89,92,90,49,-71.54,41,48.0,-11.0,-1030.0
1.233,2,0,82,0,0,0,87,89,92,90,49,-71.54,41,48.0,-11.0,-1030.0
1.296,2,0,82,0,0,0,86,88,93,90,49,-71.5,41,31.0,-1.0,-1016.0
1.358,1,0,82,0,0,0,86,88,94,90,49,-71.51,41,14.0,7.0,-994.0
1.421,0,0,82,0,0,0,86,88,94,90,49,-71.54,41,-14.0,2.0,-969.0
