time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,0,0,-93,0,0,0,72,75,79,40,87,-65.95,52,-2.0,-6.0,-994.0
0.062,0,0,-93,0,0,0,72,75,79,40,87,-65.95,52,-2.0,-6.0,-994.0
0.124,0,0,-93,0,0,0,72,75,79,40,87,-65.95,52,9.0,-19.0,-997.0
0.186,0,0,-92,0,0,0,72,75,79,40,87,-65.92,52,12.0,-10.0,-1000.0
0.247,0,0,-92,0,0,0,72,75,79,40,87,-65.92,52,12.0,-10.0,-1000.0
0.309,0,1,-90,0,0,0,72,75,79,40,87,-65.87,52,15.0,-4.0,-999.0
0.370,0,1,-90,0,0,0,72,75,79,40,87,-65.87,52,15.0,-4.0,-999.0
0.433,0,1,-88,0,0,0,72,75,79,40,87,-66.01,52,7.0,-12.0,-993.0
0.497,0,0,-85,0,0,0,72,75,79,40,87,-66.0,52,7.0,-7.0,-979.0
0.560,0,0,-85,0,0,0,72,75,79,40,87,-66.0,52,7.0,-7.0,-979.0
0.622,0,0,-83,0,0,0,72,75,79,40,87,-65.97,52,29.0,-17.0,-1000.0
0.685,0,0,-80,0,0,0,72,75,79,40,87,-66.02,53,6.0,-17.0,-989.0
0.747,0,0,-80,0,0,0,72,75,79,40,87,-66.02,53,6.0,-17.0,-989.0
0.810,0,0,-78,0,-1,0,72,75,78,40,87,-66.01,53,-1.0,-17.0,-1004.0
0.873,0,0,-78,0,-1,0,72,75,78,40,87,-66.01,53,-1.0,-17.0,-1004.0
0.937,0,0,-75,0,-1,0,72,75,79,40,87,-65.85,53,5.0,-15.0,-1002.0
0.998,0,0,-73,0,-1,0,72,75,78,40,87,-65.96,53,2.0,-13.0,-993.0
1.060,0,0,-73,0,-1,0,72,75,78,40,87,-65.96,53,2.0,-13.0,-993.0
1.122,0,0,-70,0,-1,0,72,75,78,40,87,-65.98,53,0.0,-12.0,-1001.0
1.185,0,0,-67,0,-1,0,72,75,78,40,87,-65.99,53,-13.0,-9.0,-1011.0
1.246,0,0,-65,0,-1,0,73,75,79,40,87,-65.98,53,12.0,-13.0,-1005.0
1.309,0,0,-65,0,-1,0,73,75,79,40,87,-65.98,53,12.0,-13.0,-1005.0
1.371,0,0,-62,0,-1,0,73,75,80,40,87,-65.94,53,-1.0,-6.0,-1017.0
1.433,0,0,-62,0,-1,0,73,75,80,40,87,-65.94,53,-1.0,-6.0,-1017.0
1.496,0,0,-59,0,-1,0,73,75,80,40,87,-65.93,53,-11.0,-9.0,-997.0
1.558,0,0,-56,0,-1,0,73,75,81,40,87,-65.93,53,-2.0,3.0,-995.0
1.620,0,0,-56,0,-1,0,73,75,81,40,87,-65.93,53,-2.0,3.0,-995.0
1.682,0,0,-53,0,-1,0,73,75,81,40,87,-65.91,54,0.0,7.0,-1010.0
1.743,0,0,-53,0,-1,0,73,75,81,40,87,-65.91,54,0.0,7.0,-1010.0
1.806,0,0,-50,0,-1,0,73,75,81,40,87,-65.9,54,5.0,-5.0,-990.0
1.869,0,0,-47,0,-1,0,73,75,81,40,87,-65.92,54,4.0,0.0,-994.0
1.931,0,0,-47,0,-1,0,73,75,81,40,87,-65.92,54,4.0,0.0,-994.0
1.992,0,0,-43,0,-1,0,73,75,82,50,87,-65.92,54,13.0,-13.0,-991.0
2.054,0,0,-43,0,-1,0,73,75,82,50,87,-65.92,54,13.0,-13.0,-991.0
2.116,0,0,-40,0,-1,0,73,75,83,50,87,-65.88,54,2.0,-9.0,-971.0
2.180,0,0,-37,0,-1,0,73,75,82,50,87,-65.87,54,0.0,-7.0,-982.0
2.242,0,0,-37,0,-1,0,73,75,82,50,87,-65.87,54,0.0,-7.0,-982.0
2.305,0,1,-33,1,-1,0,72,75,82,50,87,-65.91,54,24.0,10.0,-1001.0
