time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.001,1,0,4,0,0,0,83,86,10,0,74,-61.82,0,22.0,-8.0,-999.0
0.062,1,0,4,0,0,0,83,86,10,0,74,-61.82,0,23.0,-9.0,-999.0
0.125,1,0,4,0,0,0,83,86,10,0,74,-61.89,0,22.0,-9.0,-1000.0
0.188,1,0,4,0,0,0,83,86,10,0,74,-61.89,0,22.0,-9.0,-1000.0
0.250,1,0,4,0,0,0,83,86,10,0,74,-61.89,0,22.0,-9.0,-1000.0
0.311,1,0,4,0,0,0,83,86,10,0,74,-61.89,0,23.0,-8.0,-998.0
0.375,1,0,4,0,0,0,83,86,10,0,74,-61.89,0,23.0,-14.0,-998.0
0.437,1,0,4,0,0,0,83,86,10,0,74,-61.89,0,23.0,-14.0,-998.0
0.499,1,0,4,0,0,0,83,86,10,0,74,-61.89,0,23.0,-14.0,-998.0
0.563,1,0,4,0,0,0,83,86,10,0,74,-61.89,0,23.0,-14.0,-998.0
0.626,0,0,5,0,0,0,83,86,10,0,74,-61.89,0,-10.0,0.0,-1062.0
0.689,0,0,5,0,0,0,83,86,10,0,74,-61.89,0,-10.0,0.0,-1062.0
0.751,0,0,5,0,0,0,83,86,10,0,74,-61.89,0,-10.0,0.0,-1062.0
0.813,0,0,5,0,0,-4,84,85,10,0,74,-61.89,0,7.0,-3.0,-1383.0
0.874,0,0,5,0,0,-4,84,85,10,0,74,-61.89,0,7.0,-3.0,-1383.0
0.937,0,0,5,0,0,-4,84,85,10,0,74,-61.89,0,7.0,-3.0,-1383.0
1.000,0,0,5,0,0,-7,84,85,20,10,74,-61.5,0,-19.0,4.0,-1084.0
1.063,0,0,5,0,0,-7,84,85,20,10,74,-61.5,0,-19.0,4.0,-1084.0
1.124,0,0,5,0,0,-8,84,85,30,20,74,-61.49,0,-4.0,-3.0,-1017.0
1.186,0,0,5,0,0,-8,84,85,30,20,74,-61.49,0,-4.0,-3.0,-1017.0
1.248,0,0,5,0,0,-8,84,85,30,20,74,-61.49,0,-4.0,-3.0,-1017.0
1.310,0,0,5,0,0,-7,84,85,46,30,74,-61.3,1,0.0,-2.0,-903.0
1.374,0,0,5,0,0,-7,84,85,46,30,74,-61.3,1,0.0,-2.0,-903.0
1.436,0,0,5,0,0,-6,84,85,53,40,74,-61.22,1,-10.0,3.0,-882.0
1.500,0,0,5,0,0,-6,84,85,53,40,74,-61.22,1,-10.0,3.0,-882.0
1.564,0,0,5,0,0,-6,84,85,53,40,74,-61.22,1,-10.0,3.0,-882.0
