time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,0,0,-11,0,0,0,90,93,78,60,83,-60.77,31,0.0,17.0,-1000.0
0.062,0,0,-11,0,0,0,90,92,78,60,83,-60.78,31,-12.0,22.0,-1004.0
0.124,0,0,-11,0,0,0,90,92,78,60,83,-60.73,31,34.0,3.0,-1002.0
0.186,0,0,-11,0,0,0,90,92,78,60,83,-60.73,31,34.0,3.0,-1002.0
0.248,0,0,-11,0,0,0,90,92,78,60,83,-60.83,31,-10.0,9.0,-1001.0
0.311,0,0,-11,0,0,0,90,92,78,60,83,-60.83,31,-10.0,9.0,-1001.0
0.373,0,0,-11,0,0,0,90,92,78,60,83,-60.74,31,3.0,17.0,-997.0
0.435,0,0,-11,0,0,0,90,92,79,60,83,-60.8,32,3.0,5.0,-998.0
0.498,0,0,-11,0,0,0,90,92,79,60,83,-60.8,32,3.0,5.0,-998.0
0.559,0,-1,-11,0,0,0,90,92,79,60,83,-60.78,32,-7.0,15.0,-1006.0
0.622,0,-1,-11,0,0,0,90,92,79,70,83,-60.85,32,-6.0,17.0,-1000.0
0.685,0,-1,-11,0,0,0,90,92,79,70,83,-60.85,32,-6.0,17.0,-1000.0
0.749,0,-1,-11,0,0,0,90,92,79,70,83,-60.79,32,-1.0,13.0,-998.0
0.811,0,-1,-11,0,0,0,90,92,79,70,83,-60.79,32,-1.0,13.0,-998.0
0.873,0,-1,-11,0,0,0,90,92,79,70,83,-60.86,32,1.0,10.0,-1010.0
0.936,0,-1,-11,0,0,0,90,92,79,70,83,-60.85,32,-6.0,13.0,-1002.0
0.997,0,-1,-11,0,0,0,90,92,79,70,83,-60.85,32,-6.0,13.0,-1002.0
1.060,0,0,-11,0,0,0,89,92,80,70,83,-60.81,32,-3.0,14.0,-1005.0
1.121,0,0,-11,0,0,0,89,92,80,70,83,-60.81,32,-3.0,14.0,-1005.0
1.182,0,0,-11,0,0,0,89,92,80,70,83,-60.81,32,-3.0,14.0,-1005.0
1.245,0,-1,-11,0,0,0,89,92,80,70,83,-60.87,32,-4.0,17.0,-982.0
1.309,0,-1,-11,0,0,0,89,92,80,70,83,-60.87,32,-4.0,17.0,-982.0
1.371,0,-1,-11,0,0,0,89,92,80,70,83,-60.95,32,-6.0,17.0,-990.0
1.434,0,-1,-11,0,0,0,89,92,80,70,83,-60.95,32,-6.0,17.0,-990.0
1.496,0,-1,-11,0,0,0,89,92,80,70,83,-60.87,33,1.0,22.0,-1003.0
1.558,0,-1,-11,0,0,0,89,92,80,70,83,-60.87,33,1.0,22.0,-1003.0
1.620,0,-1,-11,0,0,0,89,92,80,70,83,-60.88,33,19.0,20.0,-998.0
1.682,0,-1,-11,0,0,0,89,92,80,70,83,-60.88,33,19.0,20.0,-998.0
1.746,0,-1,-11,0,0,0,89,92,80,70,83,-60.88,33,19.0,20.0,-998.0
1.810,0,0,-11,0,0,0,89,92,80,70,83,-60.92,33,7.0,10.0,-1005.0
1.871,0,0,-11,0,0,0,89,92,80,70,83,-60.92,33,7.0,10.0,-1005.0
1.935,0,0,-11,0,0,0,89,92,80,70,83,-60.92,33,7.0,10.0,-1005.0
1.999,0,0,-11,0,0,0,88,92,80,70,83,-60.91,33,-3.0,16.0,-1005.0
2.060,0,0,-11,0,0,0,88,92,80,70,83,-60.91,33,-3.0,16.0,-1005.0
2.123,0,0,-11,0,0,0,88,92,80,70,83,-60.91,33,-3.0,16.0,-1005.0
2.185,0,0,-11,0,0,0,88,92,79,70,83,-60.85,33,10.0,20.0,-999.0
2.246,0,0,-11,0,0,0,88,92,80,70,83,-60.91,33,-7.0,8.0,-996.0
2.309,0,0,-11,0,0,0,88,92,80,70,83,-60.91,33,-7.0,8.0,-996.0
2.370,0,0,-11,0,0,0,88,92,79,70,83,-60.96,33,-2.0,18.0,-994.0
2.432,0,0,-11,0,0,0,88,92,80,70,83,-60.96,34,-6.0,18.0,-1003.0
2.494,0,0,-11,0,0,0,88,92,80,70,83,-60.96,34,-6.0,18.0,-1003.0
2.556,0,0,-11,0,0,0,88,92,80,70,83,-60.96,34,-6.0,18.0,-1003.0
2.619,0,0,-11,0,0,0,88,92,80,70,83,-60.89,34,7.0,-1.0,-1011.0
2.682,0,0,-11,0,0,0,88,92,80,70,83,-60.89,34,7.0,-1.0,-1011.0
2.745,0,0,-11,0,0,0,88,92,80,70,83,-60.89,34,7.0,-1.0,-1011.0
2.808,0,0,-11,0,0,0,88,92,80,70,83,-60.91,34,4.0,10.0,-1000.0
2.869,0,0,-11,0,0,0,88,92,80,70,83,-60.91,34,4.0,10.0,-1000.0
2.931,0,0,-11,0,0,0,88,92,80,70,83,-60.91,34,4.0,10.0,-1000.0
2.993,0,0,-11,0,0,0,88,92,80,70,83,-60.92,34,-3.0,0.0,-995.0
3.054,0,0,-11,0,0,0,89,91,80,70,83,-60.91,34,1.0,21.0,-1007.0
3.118,0,0,-11,0,0,0,89,91,80,70,83,-60.91,34,1.0,21.0,-1007.0
3.180,0,0,-11,0,0,0,89,91,80,70,83,-60.91,34,1.0,21.0,-1007.0
3.243,0,0,-11,0,0,0,89,91,81,70,83,-60.96,34,-7.0,32.0,-1002.0
3.306,0,0,-11,0,0,0,89,91,81,70,83,-60.96,34,-7.0,32.0,-1002.0
3.368,0,0,-11,0,0,0,89,91,81,70,83,-60.96,34,-7.0,32.0,-1002.0
3.432,0,-1,-11,0,0,0,89,91,80,70,83,-60.87,35,0.0,36.0,-973.0
3.495,0,-1,-11,0,0,0,89,91,80,70,83,-60.87,35,0.0,36.0,-973.0
3.557,0,-1,-11,0,0,0,89,91,80,70,83,-60.87,35,0.0,36.0,-973.0
3.619,0,-1,-11,0,0,0,89,91,80,70,83,-60.91,35,16.0,37.0,-999.0
3.682,0,-2,-11,0,0,0,89,91,80,70,83,-60.98,35,1.0,35.0,-998.0
3.745,0,0,-11,0,0,0,89,91,80,70,83,-60.56,35,-53.0,118.0,-993.0
3.808,0,0,-11,0,0,0,89,91,80,70,83,-60.56,35,-53.0,118.0,-993.0
3.870,0,0,-11,0,0,0,89,91,80,70,83,-60.56,35,-53.0,118.0,-993.0
3.934,-2,-2,-11,0,2,-1,89,91,82,70,83,-60.77,35,44.0,49.0,-962.0
3.998,-2,-2,-11,0,2,-1,89,91,82,70,83,-60.77,35,44.0,49.0,-962.0
4.060,-2,-2,-11,0,2,-1,89,91,82,70,83,-60.77,35,44.0,49.0,-962.0
4.123,-7,-10,-10,0,2,-1,88,91,85,70,83,-60.8,35,31.0,68.0,-931.0
4.184,0,-7,-11,1,1,0,88,91,84,70,83,-60.86,35,8.0,55.0,-918.0
4.246,0,-7,-11,1,1,0,88,91,84,70,83,-60.86,35,8.0,55.0,-918.0
4.310,0,-7,-11,1,1,0,88,91,84,70,83,-60.86,35,8.0,55.0,-918.0
4.373,2,-5,-11,0,0,0,88,91,82,70,83,-60.9,35,-54.0,53.0,-1019.0
4.436,2,-5,-11,0,0,0,88,91,82,70,83,-60.9,35,-54.0,53.0,-1019.0
4.499,2,-5,-11,0,0,0,88,91,82,70,83,-60.9,35,-54.0,53.0,-1019.0
4.562,-6,-6,-11,0,-1,1,88,91,82,70,83,-60.7,36,85.0,-66.0,-927.0
4.623,-6,-6,-11,0,-1,1,88,91,82,70,83,-60.7,36,85.0,-66.0,-927.0
4.686,-6,-6,-11,0,-1,1,88,91,82,70,83,-60.7,36,85.0,-66.0,-927.0
4.749,2,7,-11,0,-2,1,88,91,78,60,83,-60.63,36,-25.0,60.0,-990.0
4.814,2,7,-11,0,-2,1,88,91,78,60,83,-60.63,36,-25.0,60.0,-990.0
4.876,2,7,-11,0,-2,1,88,91,78,60,83,-60.63,36,-25.0,60.0,-990.0
4.939,2,4,-11,0,0,1,88,91,77,60,83,-60.81,36,-21.0,19.0,-1014.0
5.002,-1,-1,-11,0,0,0,88,91,76,60,83,-60.98,36,2.0,8.0,-1093.0
5.063,-2,-3,-11,0,0,0,88,90,77,60,83,-61.08,36,-12.0,15.0,-1065.0
5.126,-2,-3,-11,0,0,0,88,90,77,60,83,-61.08,36,-12.0,15.0,-1065.0
5.189,-2,-3,-11,0,0,0,88,90,77,60,83,-61.08,36,-12.0,15.0,-1065.0
5.251,0,-2,-12,0,0,-1,88,90,77,60,83,-61.0,36,2.0,16.0,-1019.0
5.313,0,-1,-11,0,0,-1,88,90,78,70,83,-60.97,36,-21.0,10.0,-992.0
5.376,0,0,-11,0,0,0,88,90,79,70,83,-60.99,36,-36.0,9.0,-980.0
5.439,0,0,-11,0,0,0,88,90,79,70,83,-60.99,36,-36.0,9.0,-980.0
5.503,-1,0,-11,0,0,0,88,90,80,70,83,-60.99,37,-28.0,15.0,-985.0
5.565,-1,0,-11,0,0,0,88,90,80,70,83,-60.94,37,-31.0,7.0,-973.0
5.628,-2,-1,-11,0,0,0,88,90,80,70,83,-61.0,37,-37.0,13.0,-979.0
5.689,-2,-1,-11,0,0,0,88,90,80,70,83,-61.0,37,-37.0,13.0,-979.0
5.751,-2,-1,-11,0,0,0,88,90,80,70,83,-60.92,37,-32.0,5.0,-989.0
5.814,-2,-1,-11,0,0,0,88,90,80,70,83,-60.92,37,-32.0,5.0,-989.0
5.877,-1,0,-11,0,0,0,88,90,80,70,83,-60.92,37,-27.0,14.0,-1000.0
5.938,-1,0,-11,0,0,0,88,90,80,70,83,-60.98,37,-35.0,2.0,-967.0
6.001,-1,0,-11,0,0,0,88,90,80,70,83,-60.98,37,-35.0,2.0,-967.0
6.063,-1,0,-11,0,0,0,88,90,80,70,83,-60.99,37,-32.0,9.0,-992.0
6.125,-1,0,-11,0,0,0,88,90,80,70,83,-60.99,37,-32.0,9.0,-992.0
6.188,-1,0,-11,0,0,0,88,90,80,70,83,-60.87,37,-35.0,5.0,-984.0
6.249,-1,0,-11,0,0,0,88,90,79,70,83,-60.86,37,-25.0,21.0,-990.0
6.311,-1,0,-11,0,0,0,88,90,79,70,83,-60.86,37,-25.0,21.0,-990.0
6.374,-1,0,-11,0,0,0,88,90,79,70,83,-60.92,37,-28.0,16.0,-988.0
6.437,-1,-1,-11,0,0,0,88,90,79,70,83,-60.84,38,-27.0,14.0,-993.0
6.497,-1,-1,-11,0,0,0,88,90,79,70,83,-60.84,38,-27.0,14.0,-993.0
6.560,-1,-1,-11,0,0,0,88,90,79,70,83,-60.84,38,-27.0,14.0,-993.0
6.623,0,-1,-11,0,0,0,88,90,78,70,83,-60.88,38,-4.0,42.0,-1002.0
6.686,0,-1,-11,0,0,0,88,90,78,70,83,-61.09,38,-17.0,45.0,-1022.0
6.750,0,-1,-11,0,0,0,88,90,78,70,83,-61.09,38,-17.0,45.0,-1022.0
6.813,0,0,-11,0,0,0,88,90,77,70,83,-60.87,38,-59.0,70.0,-1018.0
6.874,0,-2,-11,0,0,0,88,90,77,70,83,-60.95,38,-125.0,61.0,-1043.0
6.936,0,-2,-11,0,0,0,88,90,77,70,83,-60.95,38,-125.0,61.0,-1043.0
6.998,-3,-1,-10,-1,1,0,88,90,77,70,83,-60.4,38,-13.0,-6.0,-1121.0
7.060,-7,0,-3,0,1,-1,87,90,79,70,83,-60.42,38,14.0,61.0,-966.0
7.123,-7,0,-3,0,1,-1,87,90,79,70,83,-60.42,38,14.0,61.0,-966.0
7.185,-1,-5,4,0,1,0,87,90,78,70,83,-59.25,38,-28.0,129.0,-983.0
7.248,0,-11,11,0,1,0,87,90,81,70,83,-59.85,38,-25.0,-71.0,-1064.0
7.311,0,-11,11,0,1,0,87,90,81,70,83,-59.85,38,-25.0,-71.0,-1064.0
7.372,0,-11,11,0,1,0,87,90,81,70,83,-59.85,38,-25.0,-71.0,-1064.0
7.434,-8,-12,16,2,0,0,87,90,82,70,83,-60.53,38,176.0,30.0,-1079.0
7.497,-3,-4,14,6,-1,0,87,90,79,70,83,-60.92,39,113.0,88.0,-888.0
7.560,-3,-4,14,6,-1,0,87,90,79,70,83,-60.92,39,113.0,88.0,-888.0
7.620,8,0,3,6,0,0,87,90,77,70,83,-60.96,39,-35.0,98.0,-974.0
7.682,7,0,-9,5,0,1,87,90,76,60,83,-60.85,39,-31.0,51.0,-1011.0
7.743,7,0,-9,5,0,1,87,90,76,60,83,-60.85,39,-31.0,51.0,-1011.0
7.805,6,-4,-17,3,0,1,87,90,75,60,83,-60.92,39,-37.0,-14.0,-1068.0
7.867,3,-5,-18,1,0,0,87,90,74,60,83,-60.99,39,-8.0,2.0,-1037.0
7.930,3,-5,-18,1,0,0,87,90,74,60,83,-60.99,39,-8.0,2.0,-1037.0
7.994,2,-4,-14,0,0,0,87,90,74,60,83,-60.92,39,-51.0,12.0,-1032.0
8.057,2,-4,-14,0,0,0,87,90,74,60,83,-60.92,39,-51.0,12.0,-1032.0
8.119,0,-2,-13,0,0,0,87,89,73,60,83,-60.97,39,-20.0,16.0,-1055.0
8.182,0,-1,-12,0,0,0,87,89,74,60,83,-60.98,39,-22.0,7.0,-1047.0
8.244,0,-1,-12,0,0,0,87,89,74,60,83,-60.98,39,-22.0,7.0,-1047.0
8.305,0,-1,-12,0,0,0,87,89,74,60,83,-60.98,39,-22.0,7.0,-1047.0
8.368,-1,0,-12,0,0,0,87,89,75,60,83,-60.96,39,-20.0,2.0,-992.0
8.430,-1,0,-12,0,0,0,87,89,75,60,83,-60.96,39,-20.0,2.0,-992.0
8.493,-1,0,-12,0,0,0,87,89,75,60,83,-60.96,39,-20.0,2.0,-992.0
8.557,-1,-1,-12,0,0,0,87,89,76,60,83,-61.02,40,-26.0,17.0,-990.0
8.618,-1,-1,-12,0,0,0,87,89,76,70,83,-61.12,40,-38.0,-1.0,-997.0
8.680,-1,-1,-12,0,0,0,87,89,76,70,83,-61.12,40,-38.0,-1.0,-997.0
8.743,0,-1,-12,0,0,0,87,89,77,70,83,-61.05,40,-45.0,4.0,-995.0
8.805,0,-1,-12,0,0,0,87,89,77,70,83,-60.99,40,-40.0,7.0,-985.0
8.867,0,-1,-12,0,0,0,87,89,77,70,83,-60.99,40,-40.0,7.0,-985.0
8.929,0,-1,-11,0,0,0,87,89,78,70,83,-60.96,40,-27.0,-4.0,-987.0
8.992,-1,-1,-11,0,0,0,87,89,78,70,83,-60.89,40,-28.0,3.0,-991.0
9.056,-1,-1,-11,0,0,0,87,89,78,70,83,-60.89,40,-28.0,3.0,-991.0
9.119,-1,-1,-11,0,0,0,87,89,78,70,83,-60.89,40,-28.0,3.0,-991.0
9.182,-1,-1,-11,0,-1,0,88,89,79,70,83,-60.99,40,-35.0,2.0,-1001.0
9.243,0,0,-11,0,-1,0,88,89,79,70,83,-61.01,40,-22.0,2.0,-994.0
9.305,0,0,-11,0,-1,0,88,89,79,70,83,-61.01,40,-22.0,2.0,-994.0
9.368,-1,0,-11,0,-1,0,88,89,80,70,83,-61.02,40,-21.0,-12.0,-998.0
9.431,-1,0,-11,0,-1,0,88,89,79,70,83,-60.98,40,-21.0,-1.0,-993.0
9.494,0,0,-11,0,-1,0,88,89,80,70,83,-61.08,41,-29.0,-4.0,-991.0
9.556,0,0,-11,0,-1,0,88,89,80,70,83,-61.08,41,-29.0,-4.0,-991.0
9.619,0,0,-11,0,-1,0,88,89,80,70,83,-61.08,41,-29.0,-4.0,-991.0
9.682,0,0,-11,0,0,0,88,89,80,70,83,-60.96,41,-27.0,10.0,-992.0
9.744,0,0,-11,0,0,0,88,89,79,70,83,-60.98,41,-34.0,0.0,-984.0
9.807,0,0,-11,0,0,0,88,89,79,70,83,-60.98,41,-34.0,0.0,-984.0
9.870,0,0,-11,0,0,0,88,89,79,70,83,-61.05,41,-31.0,8.0,-989.0
9.932,0,0,-11,0,0,0,88,89,79,70,83,-61.05,41,-31.0,8.0,-989.0
9.995,0,0,-11,0,0,0,88,89,79,70,83,-61.11,41,-20.0,5.0,-1008.0
10.058,0,0,-11,0,0,0,86,89,79,70,83,-60.98,41,-26.0,11.0,-989.0
10.122,0,0,-11,0,0,0,86,89,79,70,83,-60.98,41,-26.0,11.0,-989.0
10.185,0,0,-11,0,0,0,86,89,79,70,83,-60.93,41,-10.0,10.0,-980.0
10.248,0,0,-11,0,0,0,86,89,79,70,83,-60.93,41,-10.0,10.0,-980.0
10.312,0,0,-11,0,0,0,86,89,79,70,83,-60.93,41,-10.0,10.0,-980.0
10.376,0,-1,-11,0,0,0,86,89,78,70,83,-60.94,41,-10.0,30.0,-984.0
10.439,0,-1,-11,0,0,0,86,89,78,70,83,-60.94,41,-10.0,30.0,-984.0
10.502,0,-1,-11,0,0,0,86,89,78,70,83,-60.92,42,-25.0,10.0,-1002.0
10.563,0,-1,-11,0,0,0,86,89,77,70,83,-60.97,42,-32.0,38.0,-1003.0
10.626,0,-1,-11,0,0,0,86,89,77,70,83,-60.97,42,-32.0,38.0,-1003.0
10.689,0,-1,-11,0,0,0,86,89,77,70,83,-60.9,42,0.0,24.0,-1003.0
10.751,0,-1,-11,0,0,0,86,89,77,70,83,-60.9,42,0.0,24.0,-1003.0
