time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,-3,2,-5,0,0,0,64,66,10,0,85,27.38,18,-52.0,-38.0,-996.0
0.063,-3,2,-5,0,0,0,64,66,10,0,85,27.38,18,-52.0,-38.0,-996.0
0.126,-3,2,-5,0,0,0,64,66,10,0,85,27.41,18,-53.0,-39.0,-998.0
0.178,-3,2,-5,0,0,0,64,66,10,0,85,27.41,18,-53.0,-39.0,-998.0
0.241,-3,2,-5,0,0,0,64,66,10,0,85,27.41,18,-52.0,-40.0,-997.0
0.303,-3,2,-5,0,0,0,64,66,10,0,85,27.41,18,-49.0,-31.0,-999.0
0.366,-3,2,-5,0,0,0,64,66,10,0,85,27.41,18,-49.0,-31.0,-999.0
0.429,-3,2,-5,0,0,0,64,66,10,0,85,27.41,18,-49.0,-31.0,-999.0
0.492,-3,2,-5,0,0,0,64,66,10,0,85,27.41,18,-78.0,-21.0,-1004.0
0.557,-3,2,-5,0,0,0,64,66,10,0,85,27.41,18,-78.0,-21.0,-1004.0
0.620,-3,2,-5,0,0,0,64,66,10,0,85,27.41,18,-78.0,-21.0,-1004.0
0.671,-3,2,-5,0,0,0,64,66,10,0,85,27.41,18,-43.0,-32.0,-1002.0
0.734,-1,0,-5,0,0,-1,63,66,10,0,85,27.41,18,-7.0,-36.0,-1183.0
0.797,-1,0,-5,0,0,-1,63,66,10,0,85,27.41,18,-7.0,-36.0,-1183.0
0.859,2,0,-5,0,0,-3,63,66,11,0,85,27.41,19,5.0,-2.0,-1279.0
0.922,0,0,-5,0,0,-5,63,66,10,0,85,27.66,19,-79.0,-18.0,-1213.0
0.985,0,0,-5,0,0,-5,63,66,10,0,85,27.66,19,-79.0,-18.0,-1213.0
1.048,0,0,-5,0,0,-5,63,66,10,0,85,27.66,19,-79.0,-18.0,-1213.0
1.110,0,0,-5,0,0,-5,63,66,10,0,85,27.66,19,-79.0,-18.0,-1213.0
1.173,0,0,-5,0,0,-5,63,66,10,0,85,27.66,19,-79.0,-18.0,-1213.0
1.225,0,0,-5,0,0,-5,63,66,10,0,85,27.66,19,-79.0,-18.0,-1213.0
1.287,-6,0,-5,-1,0,-5,63,66,33,0,85,28.13,19,-57.0,-40.0,-1069.0
1.350,-5,2,-5,0,0,-5,63,66,44,0,85,28.23,19,-25.0,-60.0,-983.0
1.413,-5,2,-5,0,0,-5,63,66,44,0,85,28.23,19,-25.0,-60.0,-983.0
1.476,-2,3,-5,0,0,-4,63,66,55,0,85,28.35,19,8.0,-32.0,-950.0
