time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,0,0,0,0,0,0,91,93,10,0,79,-6.99,0,-5.0,-2.0,-1000.0
0.056,0,0,0,0,0,0,91,93,10,0,79,-7.04,0,-4.0,-3.0,-1000.0
0.112,0,0,0,0,0,0,91,93,10,0,79,-7.05,0,-5.0,-4.0,-1002.0
0.176,0,0,0,0,0,0,91,93,10,0,79,-7.05,0,-5.0,-4.0,-1002.0
0.241,0,0,0,0,0,0,91,93,10,0,79,-7.05,0,0.0,-2.0,-1000.0
0.297,0,0,0,0,0,0,91,93,10,0,79,-7.05,0,0.0,-2.0,-1000.0
0.353,0,0,0,0,0,0,91,93,10,0,79,-7.05,0,-2.0,7.0,-996.0
0.417,0,0,0,0,0,0,91,93,10,0,79,-7.05,0,-5.0,-7.0,-1000.0
0.475,0,0,0,0,0,0,91,93,10,0,79,-7.05,0,-5.0,-7.0,-1000.0
0.531,0,0,0,0,0,0,91,93,10,0,79,-7.05,0,3.0,-23.0,-1009.0
0.587,0,0,0,0,0,0,91,93,10,0,79,-7.05,0,3.0,-23.0,-1009.0
0.652,0,0,0,0,0,0,91,93,10,0,79,-7.05,0,11.0,-9.0,-1126.0
0.716,0,0,0,0,0,0,91,93,10,0,79,-7.05,0,11.0,-9.0,-1126.0
0.772,0,1,0,0,0,-2,91,93,10,0,79,-7.05,0,-3.0,0.0,-1367.0
0.837,0,0,0,0,0,-5,91,93,11,0,79,-7.05,0,-15.0,-1.0,-1294.0
0.901,0,0,0,0,0,-5,91,93,11,0,79,-7.05,0,-15.0,-1.0,-1294.0
0.958,0,0,0,0,0,-7,91,93,19,10,79,-6.81,0,19.0,-5.0,-1093.0
1.023,0,0,0,0,0,-8,91,93,27,10,79,-6.7,0,-10.0,10.0,-1006.0
1.087,0,0,0,0,0,-8,91,93,27,10,79,-6.7,0,-10.0,10.0,-1006.0
1.151,0,0,0,0,0,-7,91,93,35,20,79,-6.55,1,-15.0,12.0,-956.0
1.215,0,0,0,0,0,-7,91,93,35,20,79,-6.55,1,-15.0,12.0,-956.0
1.279,0,0,0,0,0,-7,91,93,42,30,79,-6.49,1,-13.0,14.0,-940.0
1.336,0,0,0,0,0,-6,91,93,49,40,79,-6.38,1,11.0,14.0,-903.0
1.400,0,0,0,0,0,-6,91,93,49,40,79,-6.38,1,11.0,14.0,-903.0
1.457,0,-1,0,0,0,-5,91,93,55,40,79,-6.43,1,-6.0,31.0,-907.0
1.521,0,-1,0,0,0,-5,91,93,55,40,79,-6.43,1,-6.0,31.0,-907.0
1.577,0,0,0,0,0,-4,91,93,59,50,79,-6.32,1,6.0,16.0,-889.0
1.633,0,0,0,0,0,-3,91,94,63,50,79,-6.25,1,14.0,9.0,-902.0
1.690,0,0,0,0,0,-3,91,94,63,50,79,-6.25,1,14.0,9.0,-902.0
1.754,0,0,0,0,0,-2,91,94,66,50,79,-6.2,1,11.0,6.0,-924.0
