time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.001,0,0,-6,0,0,0,85,87,73,40,67,-7.63,37,-19.0,24.0,-1009.0
0.061,0,0,-7,0,0,0,85,87,73,40,67,-7.62,37,-6.0,5.0,-1009.0
0.123,0,0,-7,0,0,0,85,87,73,40,67,-7.62,37,-6.0,5.0,-1009.0
0.186,0,0,-7,0,0,0,85,87,73,40,67,-7.62,37,-6.0,5.0,-1009.0
0.248,0,0,-7,0,0,0,84,87,73,40,67,-7.58,37,-14.0,20.0,-1001.0
0.312,0,0,-7,0,0,0,84,87,73,40,67,-7.58,37,-14.0,20.0,-1001.0
0.376,0,0,-7,0,0,0,84,87,73,40,67,-7.58,37,-14.0,20.0,-1001.0
0.440,0,0,-7,0,0,0,84,87,73,40,67,-7.6,37,-2.0,0.0,-998.0
0.504,0,0,-7,0,0,0,84,87,73,40,67,-7.57,37,8.0,-4.0,-996.0
0.588,0,0,-7,0,0,0,84,87,73,40,67,-7.57,37,8.0,-4.0,-996.0
0.644,0,0,-7,0,0,0,84,87,73,40,67,-7.55,37,13.0,-12.0,-990.0
0.707,0,0,-7,0,0,0,84,87,73,40,67,-7.6,38,16.0,-19.0,-987.0
0.773,0,0,-7,0,0,0,84,87,73,40,67,-7.6,38,16.0,-19.0,-987.0
0.834,0,0,-7,0,0,0,84,87,73,40,67,-7.65,38,12.0,-3.0,-1008.0
0.897,0,0,-7,0,0,0,84,87,73,40,67,-7.65,38,12.0,-3.0,-1008.0
0.959,0,0,-7,0,0,0,84,87,73,40,67,-7.64,38,10.0,-1.0,-998.0
1.021,0,0,-7,0,0,0,84,87,73,40,67,-7.69,38,0.0,-3.0,-1000.0
1.083,0,0,-7,0,0,0,84,87,73,40,67,-7.69,38,0.0,-3.0,-1000.0
1.147,0,0,-7,0,0,0,84,87,73,40,67,-7.66,38,-24.0,3.0,-1013.0
1.210,0,0,-7,0,0,0,83,86,73,40,67,-7.57,38,-2.0,-17.0,-1007.0
1.273,0,0,-7,0,0,0,83,86,73,40,67,-7.57,38,-2.0,-17.0,-1007.0
1.338,0,0,-7,0,0,0,83,86,74,40,67,-7.57,38,8.0,-15.0,-1001.0
1.401,0,0,-7,0,0,0,83,86,74,40,67,-7.61,38,-10.0,0.0,-1009.0
1.464,0,0,-7,0,0,0,83,86,74,40,67,-7.61,38,-10.0,0.0,-1009.0
1.528,0,0,-7,0,0,0,83,86,74,40,67,-7.59,38,-22.0,5.0,-1005.0
1.591,0,0,-7,0,0,0,83,86,74,40,67,-7.59,38,-22.0,5.0,-1005.0
1.653,0,0,-7,0,0,0,83,86,74,40,67,-7.6,38,-21.0,7.0,-1007.0
1.717,0,0,-7,0,0,0,83,86,74,40,67,-7.6,38,-21.0,7.0,-1007.0
1.781,0,0,-7,0,0,0,83,86,74,40,67,-7.64,39,-1.0,-13.0,-1008.0
