time_elapsed,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
0.000,0,0,146,0,0,0,57,61,78,30,88,-21.97,8,5.0,-17.0,-1001.0
0.063,0,0,146,0,0,0,57,61,78,30,88,-21.97,8,5.0,-17.0,-1001.0
0.126,0,0,145,0,0,0,57,61,78,30,88,-22.0,8,9.0,-31.0,-1008.0
0.188,0,0,145,0,0,0,57,61,78,30,88,-22.0,8,9.0,-31.0,-1008.0
0.251,0,0,145,0,0,0,57,61,79,30,88,-22.01,8,-7.0,-10.0,-1003.0
0.317,0,0,145,0,0,0,58,60,79,30,88,-21.96,9,15.0,-23.0,-1013.0
0.379,0,0,145,0,0,0,58,60,79,30,88,-21.96,9,15.0,-23.0,-1013.0
0.442,0,0,145,0,0,0,58,60,80,30,88,-21.99,9,5.0,-28.0,-1012.0
0.505,0,0,145,0,0,0,58,60,81,30,88,-22.01,9,-17.0,-5.0,-992.0
0.567,0,0,145,0,0,0,58,60,81,30,88,-22.01,9,-17.0,-5.0,-992.0
0.630,0,0,145,0,0,0,58,60,81,30,88,-21.92,9,-5.0,-17.0,-991.0
0.693,0,0,145,0,0,0,58,60,81,30,88,-21.92,9,-5.0,-17.0,-991.0
0.756,0,0,146,0,0,0,58,60,81,30,88,-21.94,9,-1.0,-17.0,-988.0
0.817,0,0,146,0,0,0,58,60,81,30,88,-21.92,9,0.0,-24.0,-993.0
0.880,0,0,146,0,0,0,58,60,81,30,88,-21.83,9,-7.0,-14.0,-978.0
0.943,0,0,146,0,0,0,58,60,81,30,88,-21.83,9,-7.0,-14.0,-978.0
1.006,0,0,146,0,0,0,58,60,81,30,88,-21.83,9,-7.0,-14.0,-978.0
1.068,0,0,146,0,0,0,58,60,81,30,88,-21.82,9,0.0,-17.0,-978.0
1.131,0,0,146,0,0,0,58,60,81,30,88,-21.82,9,0.0,-17.0,-978.0
1.194,0,0,146,0,0,0,58,60,81,30,88,-21.82,9,0.0,-17.0,-978.0
1.257,0,0,146,0,0,0,58,60,81,30,88,-21.81,9,7.0,-28.0,-995.0
1.319,0,0,146,0,0,0,58,61,80,30,87,-21.74,10,-6.0,-7.0,-995.0
1.381,0,0,146,0,0,0,58,61,80,30,87,-21.74,10,-6.0,-7.0,-995.0
1.444,0,0,146,0,0,0,58,61,80,30,87,-21.69,10,-9.0,-14.0,-968.0
1.507,0,0,146,0,0,0,58,61,80,30,87,-21.77,10,11.0,-27.0,-999.0
1.570,0,0,146,0,0,0,58,61,79,30,87,-21.77,10,-2.0,-27.0,-985.0
1.633,0,0,146,0,0,0,58,61,79,30,87,-21.77,10,-2.0,-27.0,-985.0
1.696,0,0,146,0,0,0,58,61,79,30,87,-21.77,10,-2.0,-27.0,-985.0
1.758,0,0,146,0,0,0,58,61,79,30,87,-21.68,10,-19.0,-6.0,-968.0
1.816,0,0,146,0,0,0,58,61,78,30,87,-21.82,10,-237.0,-314.0,-1015.0
1.878,0,0,146,0,0,0,58,61,78,30,87,-21.82,10,-237.0,-314.0,-1015.0
1.942,3,-5,146,0,0,0,58,61,78,30,87,-21.8,10,-147.0,-238.0,-1170.0
2.005,-3,4,147,0,0,0,58,61,77,30,87,-21.79,10,40.0,53.0,-960.0
2.067,-3,4,147,0,0,0,58,61,77,30,87,-21.79,10,40.0,53.0,-960.0
2.130,-3,4,147,0,0,0,58,61,77,30,87,-21.79,10,40.0,53.0,-960.0
2.193,0,0,146,0,0,0,58,61,78,30,87,-21.76,10,7.0,-2.0,-989.0
2.256,0,0,146,0,0,0,58,61,78,30,87,-21.76,10,7.0,-2.0,-989.0
2.319,0,0,146,0,0,0,58,61,78,30,87,-21.76,10,7.0,-2.0,-989.0
2.376,0,0,146,0,0,0,59,61,78,30,87,-21.73,11,11.0,-7.0,-995.0
2.439,0,0,146,0,0,0,59,61,78,30,87,-21.72,11,2.0,-11.0,-1013.0
2.502,0,0,146,0,0,0,59,61,78,30,87,-21.69,11,1.0,7.0,-994.0
2.565,0,0,146,0,0,0,59,61,78,30,87,-21.69,11,1.0,7.0,-994.0
2.628,0,0,146,0,0,0,59,61,78,30,87,-21.69,11,1.0,7.0,-994.0
2.691,3,-4,147,0,0,0,59,61,78,30,87,-21.71,11,-31.0,-32.0,-1160.0
2.753,3,-4,147,0,0,0,59,61,78,30,87,-21.71,11,-31.0,-32.0,-1160.0
2.816,3,-4,147,0,0,0,59,61,78,30,87,-21.71,11,-31.0,-32.0,-1160.0
2.875,0,0,146,0,0,0,59,61,78,30,87,-21.73,11,39.0,24.0,-945.0
2.938,0,0,146,0,0,0,59,61,79,30,87,-21.71,11,19.0,15.0,-983.0
3.001,0,0,146,0,0,0,59,61,79,30,87,-21.71,11,19.0,15.0,-983.0
3.064,0,0,146,0,0,0,59,61,79,30,87,-21.71,11,19.0,15.0,-983.0
3.127,0,0,146,0,0,0,59,61,78,30,87,-21.75,11,6.0,15.0,-1010.0
3.189,0,0,146,0,0,0,59,61,78,30,87,-21.75,11,6.0,15.0,-1010.0
3.252,0,0,146,0,0,0,59,61,78,30,87,-21.75,11,6.0,15.0,-1010.0
3.315,0,0,146,0,0,0,58,60,78,30,86,-21.76,12,16.0,3.0,-1009.0
3.373,0,0,146,0,0,0,58,60,78,30,86,-21.76,12,16.0,3.0,-1009.0
3.436,0,0,146,0,0,0,58,60,78,30,86,-21.76,12,16.0,3.0,-1009.0
3.498,0,0,146,0,0,0,58,60,78,30,86,-21.91,12,7.0,2.0,-1024.0
3.561,0,0,146,0,0,0,58,60,78,30,86,-21.9,12,8.0,-1.0,-1002.0
3.624,0,0,146,0,0,0,58,60,78,30,86,-21.9,12,8.0,-1.0,-1002.0
3.686,0,0,146,0,0,0,58,60,78,30,86,-21.96,12,0.0,-3.0,-994.0
3.750,0,0,146,0,0,0,58,60,78,30,86,-22.16,12,7.0,-10.0,-996.0
3.813,0,0,146,0,0,0,58,60,78,30,86,-22.16,12,7.0,-10.0,-996.0
3.869,0,0,146,0,0,0,58,60,78,30,86,-22.16,12,7.0,-10.0,-996.0
3.933,2,-4,147,3,1,0,58,60,77,30,86,-22.41,12,-250.0,-394.0,-1042.0
3.996,2,-4,147,3,1,0,58,60,77,30,86,-22.41,12,-250.0,-394.0,-1042.0
4.058,2,-4,147,3,1,0,58,60,77,30,86,-22.41,12,-250.0,-394.0,-1042.0
4.121,-3,6,146,3,1,0,58,60,79,30,86,-22.57,12,23.0,23.0,-954.0
4.184,-3,6,146,3,1,0,58,60,79,30,86,-22.57,12,23.0,23.0,-954.0
4.247,-3,6,146,3,1,0,58,60,79,30,86,-22.57,12,23.0,23.0,-954.0
4.310,-3,4,146,2,0,0,58,60,79,30,86,-22.64,12,10.0,2.0,-1008.0
4.373,-2,4,146,1,0,0,59,61,79,30,86,-22.57,13,11.0,0.0,-998.0
4.430,-2,4,146,1,0,0,59,61,79,30,86,-22.57,13,11.0,0.0,-998.0
4.492,-2,4,146,1,0,0,59,61,79,30,86,-22.57,13,11.0,0.0,-998.0
4.555,0,1,146,0,0,0,59,61,78,30,86,-22.54,13,9.0,-33.0,-1006.0
4.618,0,1,146,0,0,0,59,61,78,30,86,-22.54,13,9.0,-33.0,-1006.0
4.680,0,1,146,0,0,0,59,61,78,30,86,-22.54,13,9.0,-33.0,-1006.0
4.743,8,-12,136,11,3,0,59,61,79,30,86,-22.58,13,46.0,-8.0,-1096.0
4.805,8,-12,136,11,3,0,59,61,79,30,86,-22.58,13,46.0,-8.0,-1096.0
4.868,8,-12,136,11,3,0,59,61,79,30,86,-22.58,13,46.0,-8.0,-1096.0
4.918,1,-2,142,0,0,0,59,61,79,30,86,-22.61,13,39.0,31.0,-1046.0
4.981,0,1,146,0,0,0,59,61,80,30,86,-22.53,13,37.0,61.0,-997.0
5.044,0,1,146,0,0,0,59,61,80,30,86,-22.53,13,37.0,61.0,-997.0
5.107,0,1,146,0,0,0,59,61,80,30,86,-22.53,13,37.0,61.0,-997.0
5.169,0,0,147,0,0,0,59,61,82,30,86,-22.54,13,31.0,37.0,-1000.0
5.232,0,0,147,0,0,0,59,61,83,30,85,-22.59,13,10.0,35.0,-999.0
5.295,0,0,147,0,0,0,59,61,83,30,85,-22.59,13,10.0,35.0,-999.0
5.358,0,0,147,0,0,0,59,62,83,30,85,-22.56,14,28.0,13.0,-998.0
5.415,0,0,147,0,0,0,59,62,84,30,85,-22.49,14,34.0,2.0,-982.0
5.478,0,0,147,0,0,0,59,62,84,30,85,-22.49,14,34.0,2.0,-982.0
5.541,0,0,147,0,0,0,59,62,84,30,85,-22.45,14,27.0,-3.0,-988.0
5.604,0,0,147,0,0,0,59,62,84,30,85,-22.53,14,22.0,-3.0,-985.0
5.666,0,0,147,0,0,0,59,62,84,30,85,-22.53,14,22.0,-3.0,-985.0
5.729,0,0,147,0,0,0,59,62,84,40,85,-22.51,14,9.0,-10.0,-982.0
5.792,0,0,147,0,0,0,59,62,84,40,85,-22.51,14,9.0,-10.0,-982.0
5.854,0,0,147,0,0,0,59,62,84,40,85,-22.45,14,22.0,-16.0,-978.0
5.910,0,0,147,0,0,0,59,62,84,40,85,-22.45,14,22.0,-16.0,-978.0
5.973,0,0,147,0,0,0,59,62,84,40,85,-22.44,14,0.0,0.0,-986.0
6.036,0,0,147,0,0,0,59,62,83,40,85,-22.49,14,-4.0,1.0,-990.0
6.099,0,0,147,0,0,0,59,62,83,40,85,-22.49,14,-4.0,1.0,-990.0
6.162,0,0,147,0,0,0,59,62,82,30,85,-22.47,14,6.0,-16.0,-994.0
6.224,0,0,147,0,0,0,59,62,82,40,85,-22.46,14,-5.0,1.0,-1000.0
6.287,0,0,147,0,0,0,59,62,82,40,85,-22.46,14,-5.0,1.0,-1000.0
6.350,0,1,147,0,0,0,60,62,81,30,85,-22.46,15,20.0,36.0,-935.0
6.413,0,0,147,0,0,0,60,62,80,30,85,-22.47,15,-8.0,-22.0,-980.0
6.471,0,0,147,0,0,0,60,62,80,30,85,-22.47,15,-8.0,-22.0,-980.0
6.534,0,0,147,0,0,0,60,62,80,30,85,-22.47,15,-8.0,-22.0,-980.0
6.596,0,0,147,0,0,0,60,62,79,30,85,-22.55,15,1.0,-23.0,-981.0
6.660,0,0,147,0,0,0,60,62,78,30,85,-22.61,15,-18.0,-20.0,-999.0
6.723,0,0,147,0,0,0,60,62,78,30,85,-22.61,15,-18.0,-20.0,-999.0
6.786,0,0,147,0,0,0,60,62,77,30,85,-22.56,15,-16.0,-13.0,-1011.0
6.849,0,0,147,0,0,0,60,62,76,30,85,-22.51,15,-5.0,-22.0,-1005.0
